seqname,tax_id
UniRef90_A0A3M9ZRR2,amoB_Archaea
UniRef90_A0A447G440,amoB_Archaea
UniRef90_A0A7W1GQI5,amoB_Mixed
UniRef90_A0A7W1JLI4,amoB_Mixed
UniRef90_A0A7J9VU32,amoB_Mixed
UniRef90_UPI0009DB89B0,amoB_Mixed
EON22011.1_particulate_butane_monooxygenase_Nocardioides_sp._CF8,amoB_Mixed
UniRef90_A0A7G8PQA8,amoB_Mixed
UniRef90_G8RKI0,amoB_Mixed
UniRef90_UPI001BCF7BC5,amoB_Mixed
Mycolicibacterium_chubuense_5909,amoB_Mixed
UniRef90_A0A2N8LFN1,amoB_Mixed
UniRef90_A0A6P1IF66,amoB_Mixed
UniRef90_A0A8A6SCG1,amoB_Mixed
UniRef90_A0A535UCN3,amoB_Mixed
UniRef90_A0A535M3S7,amoB_Mixed
UniRef90_A0A535UCN8,amoB_Mixed
UniRef90_A0A132MTD5,amoB_Mixed
UniRef90_E9UUV2,amoB_Mixed
UniRef90_A0A432G5L1,amoB_Mixed
UniRef90_A0A381YV26,amoB_Mixed
UniRef90_A0A800JDL6,amoB_Mixed
UniRef90_A0A535Y711,amoB_Mixed
UniRef90_A0A535YA32,amoB_Mixed
UniRef90_A0A536CUN1,amoB_Mixed
UniRef90_A0A2V2SKB9,amoB_Mixed
UniRef90_A0A2V7EWP2,amoB_Mixed
UniRef90_A0A2V8E9D9,amoB_Mixed
20111000_P3M_5_c_000000009862_11,amoB_Mixed
UniRef90_A0A534RWV5,amoB_Mixed
UniRef90_A0A7Y4TX23,amoB_Mixed
UniRef90_A0A2S5MSZ3,Root
UniRef90_A0A4R8HRS4,Root
UniRef90_A0A1X1QTM9,Root
UniRef90_A0A1Y5ET13,Root
UniRef90_A0A2A4WLG3,Root
UniRef90_B9X092,pmoB_Mixed
UniRef90_A0A661FD59,pmoB_Mixed
UniRef90_B9X098,pmoB_Mixed
UniRef90_A0A2E9GHK7,pmoB_Mixed
UniRef90_A0A2S6M889,pmoB_Mixed
UniRef90_A0A560KC54,pmoB_Mixed
20120700_S1D_31_c_000000062794_3,pmoB_Mixed
UniRef90_A0A2E2JBD5,pmoB_Mixed
UniRef90_A0A8B7PEZ2,pmoB_Mixed
UniRef90_A0A1H9JCA3,pmoB_Mixed
UniRef90_A0A1F4ITT4,pmoB_Mixed
WP_114970866.1_pmoA_amoA_Rhodoferax_ferrireducens,pmoB_Mixed
UniRef90_B2Y877,pmoB_Mixed
UniRef90_B9X089,pmoB_Mixed
UniRef90_B9X095,pmoB_Mixed
UniRef90_A0A1Y5EJP6,pmoB_Mixed
UniRef90_A0A3C0JHW0,pmoB_Mixed
UniRef90_A0A1Y5F0W9,pmoB_Mixed
UniRef90_A0A8I0BPS6,pmoB_Mixed
UniRef90_A0A3S0EI49,pmoB_Mixed
UniRef90_A0A455R576,pmoB_Mixed
UniRef90_J7M3X7,pmoB_Mixed
UniRef90_A0A2N2UXE8,pmoB_Mixed
UniRef90_A0A4Y6KRK4,pmoB_Mixed
UniRef90_A0A2L0AFQ8,pmoB_Mixed
UniRef90_A0A1Q5QTJ1,pmoB_Mixed
UniRef90_A0A2M8R766,pmoB_Mixed
UniRef90_V5BMI8,pmoB_Mixed
UniRef90_A0A177MRS9,pmoB_Mixed
UniRef90_UPI0005EADC55,pmoB_Mixed
UniRef90_A0A2U1SG35,pmoB_Mixed
UniRef90_A0A177PMG0,pmoB_Mixed
UniRef90_A0A1W6MQF7,pmoB_Mixed
20120700_P3D_148_c_000000069155_17,pmoB_Mixed
20140700_S12_15_c_000000003799_17,pmoB_Mixed
20130700_S1X_7_c_000000004374_5,pmoB_Mixed
UniRef90_A0A2N8MDE3,pmoB_Mixed
Methylomonas_paludis_05600,pmoB_Mixed
UniRef90_A0A522VI13,pmoB_Mixed
UniRef90_A0A1Y6DAU7,pmoB_Mixed
UniRef90_A0A8D5ANQ4,pmoB_Mixed
UniRef90_B3V9K5,pmoB_Mixed
UniRef90_H8GK94,pmoB_Mixed
UniRef90_UPI000A0242BB,pmoB_Mixed
UniRef90_UPI001923CC95,pmoB_Mixed
UniRef90_A0A2S6H6B4,pmoB_Mixed
UniRef90_A0A177MR14,pmoB_Mixed
UniRef90_A0A172UCJ4,pmoB_Mixed
UniRef90_A0A177P158,pmoB_Mixed
PMDM01_ENA|PMDM01000076|PMDM01000076.1_4,pmoB_Mixed
UniRef90_A0A257MWR4,pmoB_Mixed
UniRef90_A0A522DWP9,pmoB_Mixed
UniRef90_G3IS43,pmoB_Mixed
UniRef90_A0A7Y4VZ22,pmoB_Mixed
UniRef90_A0A849R461,pmoB_Mixed
UniRef90_A0A7Y4XW03,pmoB_Mixed
UniRef90_A0A1R4H316,pmoB_Mixed
UniRef90_V5C0V1,pmoB_Mixed
UniRef90_K7T2E6,pmoB_Mixed
UniRef90_UPI001BFEFA7A,pmoB_Mixed
UniRef90_A0A7Y8HRQ2,amoB_Nitrospirae
UniRef90_A0A532D7T0,amoB_Nitrospirae
UniRef90_A0A538RID4,amoB_Nitrospirae
UniRef90_A0A533B712,amoB_Nitrospirae
UniRef90_A0A532C2N4,amoB_Nitrospirae
UniRef90_A0A532F3E1,amoB_Nitrospirae
UniRef90_A0A533BDF0,amoB_Nitrospirae
Candidatus_Nitrospira_inopinata_1854,amoB_Nitrospirae
UniRef90_A0A0S4L117,amoB_Nitrospirae
UniRef90_A0A7C5F181,amoB_Nitrospirae
UniRef90_A0A7S8FGG1,amoB_Nitrospirae
UniRef90_A0A0S4LUC5,amoB_Nitrospirae
UniRef90_A0A1W9GS84,amoB_Nitrospirae
UniRef90_A0A524M8L3,amoB_Betaproteobacteria
UniRef90_A2TJA5,amoB_Betaproteobacteria
Nitrospira_multiformis_A0800,amoB_Betaproteobacteria
UniRef90_Q51308,amoB_Betaproteobacteria
Nitrospira_lacus_15010,amoB_Betaproteobacteria
UniRef90_A0A1P8VZR4,amoB_Betaproteobacteria
UniRef90_A2TJB3,amoB_Betaproteobacteria
UniRef90_A2TJD1,amoB_Betaproteobacteria
UniRef90_Q70Q50,amoB_Betaproteobacteria
UniRef90_A0A1H8F3A0,amoB_Betaproteobacteria
UniRef90_Q9AP84,amoB_Betaproteobacteria
UniRef90_F9ZI60,amoB_Betaproteobacteria
UniRef90_A0A1I1ZPT9,amoB_Betaproteobacteria
UniRef90_A0A1P8VZM8,amoB_Betaproteobacteria
UniRef90_A0A1P8VZP2,amoB_Betaproteobacteria
UniRef90_A0A1I4UWT6,amoB_Betaproteobacteria
UniRef90_A0A5C7V9M9,amoB_Betaproteobacteria
UniRef90_A0A1H3R0P7,amoB_Betaproteobacteria
Nitrosomonas_communis_01080,amoB_Betaproteobacteria
UniRef90_A0A1P8VZP7,amoB_Betaproteobacteria
UniRef90_A0A1H3PUR7,amoB_Betaproteobacteria
UniRef90_A0A1G5SJ30,amoB_Betaproteobacteria
UniRef90_A0A1P8VZP4,amoB_Betaproteobacteria
Nitrosomonas_europaea_0943,amoB_Betaproteobacteria
UniRef90_A0A1P8VZR2,amoB_Betaproteobacteria
UniRef90_A0A221I383,amoB_Betaproteobacteria
UniRef90_A0A4Y1YSA6,amoB_Betaproteobacteria
UniRef90_Q9LC63,amoB_Betaproteobacteria
UniRef90_Q70Q48,amoB_Betaproteobacteria
Nitrosomonas_eutropha_2076,amoB_Betaproteobacteria
UniRef90_A0A4D6FQQ9,amoB_Betaproteobacteria
UniRef90_D5MJE0,pmoB_Verrucomicrobia
WP_107560875.1_pmoA_amoA_Candidatus_Methylomirabilis_limnetica,pmoB_Verrucomicrobia
UniRef90_UPI00157C97E8,pmoB_Verrucomicrobia
UniRef90_A9QPE0,pmoB_Verrucomicrobia
UniRef90_A0A4Y8PH12,pmoB_Verrucomicrobia
Methylacidiphilum_kamchatkense_1358,pmoB_Verrucomicrobia
UniRef90_I0JY69,pmoB_Verrucomicrobia
Methylacidiphilum_infernorum_1506,pmoB_Verrucomicrobia
UniRef90_A0A516TNC1,pmoB_Verrucomicrobia
UniRef90_I0JZT0,pmoB_Verrucomicrobia
UniRef90_A9QPE4,pmoB_Verrucomicrobia
UniRef90_UPI001A90A7BA,pmoB_Verrucomicrobia
UniRef90_UPI0003719363,pmoB_Verrucomicrobia
UniRef90_UPI00037573D1,pmoB_Verrucomicrobia
UniRef90_A0A5E6M9V5,pmoB_Verrucomicrobia
UniRef90_A0A5E6MJW5,pmoB_Verrucomicrobia
UniRef90_A0A7R8QH39,pmoB_Verrucomicrobia
UniRef90_A0A2N2UVN6,pmoB_Betaproteobacteria
UniRef90_A0A1Y5EF68,pmoB_Betaproteobacteria
UniRef90_A0A2A4WEB0,pmoB_Betaproteobacteria
UniRef90_A0A1X1QE82,pmoB_Betaproteobacteria
UniRef90_A0A2G2QNW5,pmoB_Betaproteobacteria
UniRef90_A0A1Y5EQS8,pmoB_Betaproteobacteria
UniRef90_A0A2A4SE07,pmoB_Betaproteobacteria
UniRef90_A0A382HL10,pmoB_Betaproteobacteria
UniRef90_A0A661F128,pmoB_Betaproteobacteria
UniRef90_A0A7C7WDH7,pmoB_Betaproteobacteria
UniRef90_A0A352Q896,pmoB_Betaproteobacteria
UniRef90_A0A3B9A8S9,pmoB_Betaproteobacteria
UniRef90_A0A522A9L9,pmoB_Betaproteobacteria
UniRef90_A0A496X8N6,pmoB_Betaproteobacteria
UniRef90_A0A2A5C429,pmoB_Betaproteobacteria
UniRef90_A0A661GUG8,pmoB_Betaproteobacteria
UniRef90_A0A523NWK3,pmoB_Betaproteobacteria
UniRef90_A0A836T761,pmoB_Betaproteobacteria
UniRef90_A0A1H9DRY7,pmoB_Betaproteobacteria
Hydrogenophaga_pseudoflava_13155,pmoB_Betaproteobacteria
UniRef90_UPI000E0DBE03,pmoB_Betaproteobacteria
UniRef90_W7X1B6,pmoB_Betaproteobacteria
UniRef90_A0A4R7PF64,pmoB_Betaproteobacteria
UniRef90_A0A4U0H174,pmoB_Betaproteobacteria
UniRef90_A0A2E2JBG6,pmoB_Betaproteobacteria
UniRef90_A0A8B7PDQ1,pmoB_Betaproteobacteria
UniRef90_A0A4Z0F9I2,pmoB_Betaproteobacteria
UniRef90_A0A2A4V0Z2,pmoB_Betaproteobacteria
UniRef90_A0A352KRU5,pmoB_Betaproteobacteria
UniRef90_A0A352KR44,pmoB_Betaproteobacteria
UniRef90_A0A353PCC5,pmoB_Betaproteobacteria
UniRef90_A0A2A4V1U5,pmoB_Betaproteobacteria
UniRef90_A0A2A5A7Y0,pmoB_Betaproteobacteria
UniRef90_A0A2A5ANG8,pmoB_Betaproteobacteria
UniRef90_A0A2A4U7S4,pmoB_Betaproteobacteria
UniRef90_A0A2A5AN79,pmoB_Betaproteobacteria
PMBZ01_ENA|PMBZ01000109|PMBZ01000109.1_12,pmoB_Mixed
UniRef90_A0A512E1W6,pmoB_Mixed
UniRef90_Q2VNL4,pmoB_Mixed
UniRef90_UPI0006904454,pmoB_Mixed
UniRef90_A0A1I3Z8U0,pmoB_Mixed
UniRef90_A0A4P7F564,pmoB_Mixed
UniRef90_Q2VNR7,pmoB_Mixed
20130700_S1X_7_c_000000004130_33,pmoB_Mixed
UniRef90_A0A539CVJ1,pmoB_Mixed
UniRef90_A0A1A6FH95,pmoB_Mixed
UniRef90_UPI001C9932A8,pmoB_Mixed
Methylocystis_rosea_01985,pmoB_Mixed
UniRef90_Q70EF2,pmoB_Mixed
Methylocystis_parvus_03100,pmoB_Mixed
UniRef90_W6D960,pmoB_Mixed
UniRef90_A0A1W6MYW3,pmoB_Mixed
3300037040_8_Ga0334806_001230_7,pmoB_Mixed
20120700_P3D_148_c_000000068868_1,pmoB_Mixed
UniRef90_Q0ZKX5,pmoB_Mixed
UniRef90_A0A395D375,pmoB_Mixed
UniRef90_A0A177PC97,pmoB_Mixed
UniRef90_UPI001C99F8E2,pmoB_Mixed
UniRef90_Q6MZ16,pmoB_Mixed
UniRef90_A0A6B8M6H3,pmoB_Mixed
UniRef90_UPI0013EA616F,pmoB_Mixed
UniRef90_A0A6B8KM31,pmoB_Mixed
UniRef90_A0A1W6MWL1,pmoB_Mixed
3300037040_8_Ga0334806_000105_50,pmoB_Mixed
20120700_P3D_148_c_000000068824_3,pmoB_Mixed
20140700_S12_15_c_000000003794_22,pmoB_Mixed
UniRef90_A0A1S9D0A5,amoB_Gammaproteobacteria
UniRef90_A0A1Q2SP28,amoB_Gammaproteobacteria
UniRef90_A0A7G1QAG2,amoB_Gammaproteobacteria
UniRef90_A0A4P7BVL2,amoB_Gammaproteobacteria
Nitrosococcus_watsonii_0633,amoB_Gammaproteobacteria
Nitrosococcus_oceani_2501,amoB_Gammaproteobacteria
UniRef90_Q70Q45,amoB_Gammaproteobacteria
UniRef90_V5DWG3,pmoB_Methylococcales
UniRef90_A0A522VT72,pmoB_Methylococcales
UniRef90_A0A8D5AJD9,pmoB_Methylococcales
UniRef90_A0A4Q5L1I9,pmoB_Methylococcales
UniRef90_A0A5Q0BP32,pmoB_Methylococcales
UniRef90_A0A895X2B1,pmoB_Methylococcales
UniRef90_A0A2W4RXI3,pmoB_Methylococcales
UniRef90_UPI0005EB8CFC,pmoB_Methylococcales
Methylococcus_capsulatus_1796,pmoB_Methylococcales
UniRef90_UPI0018E045CB,pmoB_Methylococcales
UniRef90_A0A1Y6D3S8,pmoB_Methylococcales
Methylocaldum_marinum_1787,pmoB_Methylococcales
UniRef90_A4PDX8,pmoB_Methylococcales
UniRef90_A0A148N9J4,pmoB_Methylococcales
UniRef90_A0A7C3CWL0,pmoB_Methylococcales
UniRef90_B9ZY20,pmoB_Methylococcales
UniRef90_A0A432RM36,pmoB_Methylococcales
UniRef90_A0A836T8Q0,pmoB_Methylococcales
UniRef90_A0A800GI15,pmoB_Methylococcales
UniRef90_A0A7Z9HRW9,pmoB_Methylococcales
UniRef90_A0A800MPR6,pmoB_Methylococcales
UniRef90_A0A1D3RM28,pmoB_Methylococcales
UniRef90_A0A1V8M194,pmoB_Methylococcales
Methylomonas_methanica_0305,pmoB_Methylococcales
UniRef90_A0A177MZH1,pmoB_Methylococcales
UniRef90_B9X0A1,pmoB_Methylococcales
UniRef90_B9X0A4,pmoB_Methylococcales
Methylotuvimicrobium_alcaliphilum_0516,pmoB_Methylococcales
UniRef90_A0A2N1XV17,pmoB_Methylococcales
UniRef90_UPI00135A7A9F,pmoB_Methylococcales
UniRef90_UPI0003817676,pmoB_Methylococcales
UniRef90_H8GGF8,pmoB_Methylococcales
UniRef90_UPI00142C3ED8,pmoB_Methylococcales
UniRef90_G3IQZ8,pmoB_Methylococcales
UniRef90_A0A2P5M2Q2,pmoB_Methylococcales
UniRef90_A0A7Y5D306,pmoB_Methylococcales
UniRef90_A0A1R4HET4,pmoB_Methylococcales
UniRef90_A0A7Y4RY89,pmoB_Methylococcales
UniRef90_V5C0P9,pmoB_Methylococcales
UniRef90_A0A1Y2ZV53,pmoB_Methylococcales
UniRef90_A0A4P5W7D4,pmoB_Methylococcales
UniRef90_A0A849U3Z4,pmoB_Methylococcales
UniRef90_E1CBX1,pmoB_Methylococcales
UniRef90_A0A2P0QNT8,pmoB_Methylococcales
UniRef90_A0A2P0QNL5,pmoB_Methylococcales
UniRef90_A0A257MZX4,pmoB_Methylococcales
UniRef90_A0A3A2J0N2,pmoB_Methylococcales
