PLOK01	4414875
PLNR01	1566961
PLZN01	6799527
PLVP01	6202278
PMUL01	5576224
PLJB01	3569438
PMWF01	2508395
PLLW01	3081703
PLAJ01	4702451
PLHV01	3826329
PNAK01	4330409
PLKV01	7405126
PLFM01	3254046
PLNJ01	4844384
PMJY01	2739323
PLZK01	3826834
PMSA01	2704803
PMYT01	3280477
PLRD01	3331541
PLFL01	3296667
PLJW01	3658337
PMYO01	3832128
PKXI01	6466358
PLJR01	4101052
PLRH01	3941636
PKWO01	3771660
PLFT01	1974741
PMDG01	1584504
PMBY01	5587889
PMNW01	3168554
PMYH01	5815022
PMKE01	3126225
PLLL01	2151312
PLHQ01	5453551
PLTF01	3808544
PMGR01	2503791
PKZB01	4148775
PLSP01	3164738
PLPT01	3022901
PLTL01	3291016
PLLE01	2542101
PMCQ01	1134635
PKWM01	2938909
PMJQ01	4115744
PLBX01	4758665
PMTJ01	2921808
PMUT01	4139356
PMZN01	1965012
PLOV01	3720188
PMNJ01	3731013
PMIC01	2870383
PLTH01	4801304
PMSK01	4193421
PMPM01	4163257
PLQM01	4285919
PMOG01	2928805
PLFR01	2990647
PLJN01	4904602
PMTU01	4322897
PLMY01	3343313
PLWZ01	3574451
PLPW01	3968158
PLSI01	2498803
PMRH01	3527783
PMBX01	2629699
PMYD01	4199412
PMPL01	4531811
PMPO01	4236247
PMKN01	2778618
PNAD01	3763961
PMGI01	3152098
PLTX01	3601913
PMCD01	2419169
PMTF01	2656519
PKYP01	2285651
PLDU01	5747952
PMMH01	3152022
PMAQ01	6647634
PMSH01	2246519
PKWL01	5743645
PLXX01	2518712
PKXH01	2271474
PMJD01	2143131
PMWV01	5296638
PLUX01	3629014
PLHN01	3907728
PLPD01	4557546
PMWL01	7051395
PMRF01	2706790
PLOD01	5093910
PLMS01	3284985
PLTS01	3144983
PMXM01	3446686
PLHM01	2061252
PLZE01	5349404
PKVP01	2779792
PLLR01	2017260
PMQD01	1982839
PLOZ01	5780977
PNAO01	5692366
PMSZ01	3730614
PLXB01	3287215
PMZQ01	2113910
PLBS01	2795462
PLRF01	5462416
PMNX01	1645626
PLTO01	6619976
PMXG01	3388703
PMFP01	2471130
PLRG01	2957739
PKWA01	1917235
PMQR01	5969823
PLWK01	1777174
PKXJ01	2907286
PLOJ01	1698947
PLES01	3863644
PLJH01	4645474
PMGT01	2056632
PLYG01	4871117
PMQQ01	3265170
PKVK01	4423356
PLZW01	2982648
PLSZ01	6936615
PMRJ01	3830069
PLRB01	3098917
PLVI01	4153523
PMWM01	2552119
PLRV01	3435177
PMHU01	4566532
PLJT01	7616854
PKZI01	1815997
PLBJ01	2827931
PLFZ01	2332089
PLVD01	5637098
PLOG01	5195183
PLHS01	3675508
PLVY01	3600245
PMJZ01	3018771
PLFG01	3744875
PMSG01	2255272
PLIY01	4141534
PLIX01	3733925
PMQE01	1149523
PMUM01	6936785
PLDW01	11592873
PKZY01	4902688
PLMR01	3067214
PNAR01	4366525
PLJS01	6072974
PMIZ01	3547352
PLGJ01	2827421
PKVS01	3212739
PMYI01	3580613
PLRO01	2359439
PMRQ01	2960852
PLYQ01	5616185
PLWC01	4033443
PMYN01	4138602
PKWF01	2548763
PLJM01	3298277
PKYM01	3243211
PMQO01	5238957
PLHC01	3137262
PLXF01	1854541
PLXO01	7748290
PMSU01	7153144
PLMV01	3539553
PKVL01	3342596
PMUV01	5519839
PMOY01	4205842
PMCU01	4407275
PMKW01	2033837
PMDL01	2559951
PLFJ01	4532181
PMKS01	3344883
PMKI01	2250794
PKXQ01	5724666
PKWH01	3948416
PMGA01	2312158
PLAF01	3615428
PLMZ01	2021039
PMBR01	3047450
PLBG01	4986283
PLKU01	5241902
PLHL01	4499429
PLPP01	3840820
PMRE01	2342948
PMKQ01	6504574
PMGP01	4381105
PLCB01	2695887
PMDQ01	1858979
PLTW01	3496648
PMAS01	2378483
PLAG01	2553652
PLCO01	4179761
PLBL01	3913297
PMHW01	4690089
PLXC01	8362825
PKWX01	1716209
PMBH01	4046708
PLIC01	5493220
PKVF01	3178950
PLUW01	3639840
PLOW01	3240527
PMHZ01	4003027
PKWP01	3556643
PLJX01	2640843
PLZH01	5360281
PLMH01	4621151
PMPQ01	3182182
PMMN01	1867748
PLRK01	2194457
PMSQ01	5300178
PMXD01	5653252
PMAR01	3714726
PMXU01	1850957
PLAY01	4162963
PLYE01	4425631
PMTL01	2978594
PMKD01	3122948
PKVT01	4608064
PMCC01	2179504
PLCD01	5155147
PNBI01	2077448
PLHF01	3997218
PKWV01	1509088
PKVG01	4082414
PKZJ01	2735410
PLGU01	3249097
PLAP01	2196237
PLIU01	7813620
PLVC01	3914445
PLDA01	4429191
PKVV01	4417943
PLLM01	3052142
PMBG01	3296615
PLSS01	1949311
PMTV01	3779963
PMPJ01	4153025
PMKA01	3985285
PMJE01	4553976
PMGW01	2589213
PMCS01	2482186
PMBS01	5840230
PMKJ01	3556202
PMOP01	3933913
PMUQ01	2954572
PMAW01	2488881
PMXJ01	2655204
PLZU01	3250968
PMRK01	2150121
PMIF01	3603599
PMBC01	3327158
PMVJ01	4131384
PLDY01	2853405
PLVZ01	2571312
PLSY01	4937380
PLZB01	4566085
PKWW01	2306565
PNAE01	3420454
PMEP01	1632556
PLOB01	2867251
PLZS01	7839336
PKYB01	2680811
PLYP01	920509
PLDJ01	1771237
PMWT01	5332472
PLVJ01	1453807
PLOA01	3526070
PLQZ01	2957523
PKVM01	4446754
PMWS01	6346841
PMHS01	3023281
PMTS01	2525011
PMIP01	2718830
PLGW01	2594363
PLOL01	710161
PLML01	4822093
PMSS01	5028386
PMFI01	2185540
PMVI01	4416997
PLQW01	5343426
PLRE01	2626325
PMNK01	2317180
PLGN01	4000227
PLJK01	4044147
PKVB01	3236667
PMGH01	1896949
PLCI01	1960773
PLUQ01	2421090
PKZM01	4187406
PMNF01	6210408
PNBH01	4662823
PLXR01	4115319
PLMT01	3735678
PMKU01	2210986
PMZZ01	4167781
PMCK01	8662291
PMZY01	4424774
PMMS01	2131233
PMRS01	3519107
PMTE01	3543500
PMRB01	3228828
PNBK01	6408911
PMFE01	4426527
PLUN01	3718860
PMQW01	1924639
PMPW01	6422270
PMTG01	4588003
PMAU01	3376921
PMAH01	4662452
PLSR01	1005050
PKYJ01	1475832
PLCY01	4629110
PLET01	4736042
PMCX01	3940419
PMJS01	2512430
PMSO01	4437340
PLSB01	3898469
PMCO01	821126
PMIA01	3035955
PMCM01	4240805
PMZU01	1921434
PMQS01	4176028
PMUU01	4201590
PMDC01	4519663
PKVY01	5394508
PLDT01	7543567
PLDC01	5620309
PMRA01	2281226
PLWJ01	3849074
PLYM01	6698183
PMAN01	3751309
PMHC01	2828576
PLZG01	4104102
PLLP01	2347534
PLEQ01	3993996
PLNE01	3088414
PLOC01	2800466
PMEI01	2987982
PKZG01	2293002
PKUV01	6004649
PMDI01	3853501
PLWN01	4751335
PMWI01	3806249
PMME01	5086121
PMBI01	3131616
PMFJ01	4250116
PMVC01	5042223
PLJV01	4020577
PLSD01	4415081
PLGQ01	1735032
PMNS01	1818521
PMLY01	4228821
PLJC01	2959097
PMLL01	8328033
PKXF01	1091236
PMQF01	3904221
PMWQ01	2565636
PMOU01	5084330
PLXQ01	4553781
PLFY01	4780506
PMIB01	2357155
PLCW01	3634423
PMLJ01	2716189
PKZW01	5610120
PLNA01	1619692
PKWE01	4215753
PMIO01	5661641
PLNS01	2394173
PLGV01	2762120
PLMJ01	3082166
PMDY01	5412775
PKYS01	2758004
PLRJ01	6334092
PLJI01	4626581
PLEK01	4888227
PKZX01	4035599
PMEQ01	1767385
PLSL01	5134266
PMWC01	2587688
PMRY01	2616217
PLCF01	3570161
PLAZ01	1906731
PLPH01	3424337
PLBE01	5749602
PMWN01	3293995
PLXV01	4139180
PLOH01	4286720
PLEJ01	1721172
PKVQ01	4432744
PMOD01	4938030
PMXQ01	3023465
PMBA01	4720128
PMIH01	3454801
PLFX01	2761467
PMGG01	1894671
PLAM01	4381988
PLZY01	5754238
PMET01	2380473
PMNO01	4682241
PMWD01	4363775
PMEC01	3196023
PLXD01	4346058
PMFW01	3735191
PLLV01	3277791
PLIL01	5499470
PMNM01	1806630
PMEN01	2493211
PMEG01	2289418
PMPK01	2729199
PMOO01	5189750
PLER01	1963559
PLEA01	5067794
PMJP01	2701688
PMOZ01	4435667
PLXW01	7559162
PMAT01	4504025
PNBM01	4233629
PLZQ01	8379441
PLNQ01	2927000
PMEY01	4343156
PLJZ01	3896085
PLRP01	2021738
PMYU01	2575854
PLNT01	4010930
PKVE01	4433436
PLVA01	4418030
PLKL01	1921428
PLTV01	4821837
PLIP01	3956048
PLHK01	2791625
PLTD01	5194160
PKWU01	3165847
PMEU01	2605514
PMAD01	4250281
PNBG01	6318816
PLPO01	2868267
PLHE01	3413913
PKZF01	4530645
PNAF01	2776534
PNBQ01	5268641
PMXY01	1578220
PMLG01	3058714
PLBR01	4337406
PMNL01	2098161
PMZC01	4657313
PMGS01	2855191
PLUR01	1966830
PKXA01	4048569
PMDA01	4216425
PMAX01	3204247
PMUD01	5187149
PMUG01	4246893
PKVC01	4052323
PLZI01	3637326
PLUO01	4317540
PMSL01	3348708
PMTO01	3301272
PLCJ01	602608
PMMZ01	1173977
PMPC01	3614498
PLRC01	7275386
PKYA01	4750946
PLOO01	3649081
PLPL01	2633596
PLUC01	4841571
PMNT01	2905809
PMKH01	2570421
PMMO01	3686914
PMUB01	5148011
PLUV01	3037115
PKZP01	2013202
PLSH01	4608566
PLJG01	3646543
PLSF01	3415849
PLPQ01	2646490
PMIN01	2097504
PMMB01	3058177
PMRC01	2522094
PLHR01	4640461
PMGU01	2866633
PLCE01	3320613
PMLB01	6494936
PMGL01	3656371
PLBI01	1640667
PMYV01	1533097
PKXL01	3784730
PMIS01	3419035
PLZP01	2648075
PMOX01	2480913
PLDZ01	2805378
PMZT01	4469749
PLLI01	1159286
PLEE01	5547843
PLTR01	4858900
PLJA01	2738509
PMOJ01	3063140
PMWH01	5772101
PLNM01	1187300
PLWT01	6247464
PLZL01	3863453
PNAI01	3300495
PLIZ01	5100493
PMGV01	2306391
PMWG01	3742757
PNAH01	2351085
PLJO01	3481599
PKYN01	2149995
PKVH01	4415430
PLEI01	2642691
PMJN01	3815865
PMII01	2240369
PLKG01	3520756
PLWW01	3018044
PLQF01	3486375
PKWI01	4687488
PMRW01	1594175
PKXW01	4252346
PLZX01	5881655
PMGC01	4419890
PLTT01	868323
PKYU01	3964666
PMDJ01	2074796
PLCK01	3621010
PLMO01	2864732
PLPS01	3387116
PMMA01	2355413
PLIA01	7482670
PLFQ01	5283229
PMUI01	5409550
PLUS01	2985672
PMMI01	2119568
PLXK01	4312389
PLZA01	3955706
PMUS01	3924320
PMWY01	5309478
PLAS01	5265980
PMGB01	2342576
PLKS01	3851359
PMTQ01	2565447
PMXT01	1910730
PLOM01	4738309
PKYQ01	2504904
PKZT01	2557697
PMVE01	4233600
PLNH01	3355970
PLUI01	5230759
PMDM01	3008528
PLQS01	3180105
PLLO01	3729174
PNAZ01	3344747
PLYZ01	2938603
PMVN01	1039568
PLPF01	2106189
PMSW01	4647574
PMCA01	1747160
PLGT01	2136826
PMSV01	4301747
PLBU01	3656609
PLMM01	3224932
PMIE01	2775010
PMSF01	1674641
PLKQ01	4106068
