seqname,tax_id
UniRef90_A0A1H6FHA3,Gammaproteobacteria
UniRef90_A0A1W9L526,Gammaproteobacteria
UniRef90_A0A251X7Q6,Gammaproteobacteria
UniRef90_A0A496VDG1,Gammaproteobacteria
UniRef90_A0A661DBN5,Gammaproteobacteria
UniRef90_A0A496VS99,Gammaproteobacteria
UniRef90_UPI000849FF85,Gammaproteobacteria
UniRef90_A0A0P0USU4,Gammaproteobacteria
UniRef90_A0A1W1DAB6,Gammaproteobacteria
UniRef90_A0A6N0HPY0,Gammaproteobacteria
UniRef90_A0A7C7TAT6,Gammaproteobacteria
UniRef90_A0A432FWT6,Gammaproteobacteria
UniRef90_A0A836T200,Gammaproteobacteria
UniRef90_A0A7U6JKF5,Gammaproteobacteria
UniRef90_A0A831K8Q1,Gammaproteobacteria
UniRef90_UPI000F840539,Gammaproteobacteria
UniRef90_A0A0S8BNT9,Gammaproteobacteria
UniRef90_A0A0S8F315,Gammaproteobacteria
UniRef90_A0A7C1UN61,Gammaproteobacteria
UniRef90_A0A7V2JQD1,Gammaproteobacteria
UniRef90_A0A7C1TYI0,Gammaproteobacteria
UniRef90_A0A076L1W2,Gammaproteobacteria
UniRef90_A0A3B1ARF2,Gammaproteobacteria
UniRef90_A0A432EU45,Gammaproteobacteria
UniRef90_A0A0S7ZRR5,Gammaproteobacteria
UniRef90_A0A0S7ZWR5,Gammaproteobacteria
UniRef90_A0A1B4V4N8,Gammaproteobacteria
UniRef90_A0A0S8C4B1,Gammaproteobacteria
UniRef90_A0A522LWJ1,Gammaproteobacteria
UniRef90_A0A1F6UH99,Gammaproteobacteria
UniRef90_A0A1B4XFK2,Gammaproteobacteria
UniRef90_A0A1F6T276,Gammaproteobacteria
UniRef90_A0A661D0Z5,Gammaproteobacteria
UniRef90_A0A3B0XSE2,Gammaproteobacteria
UniRef90_A0A076L1V2,Gammaproteobacteria
UniRef90_A0A7C5KX05,Gammaproteobacteria
UniRef90_A0A0M1J2M8,Gammaproteobacteria
UniRef90_A0A5Q0EJF4,Gammaproteobacteria
UniRef90_A0A7C5LZV4,Gammaproteobacteria
UniRef90_A0A076L1U0,Gammaproteobacteria
UniRef90_UPI000AAD30D2,Gammaproteobacteria
UniRef90_B8PTB6,Gammaproteobacteria
Marichromatium_purpuratum_10910,Gammaproteobacteria
UniRef90_A0A6I6ECU8,Gammaproteobacteria
UniRef90_B8PT93,Gammaproteobacteria
UniRef90_D3RSN2,Gammaproteobacteria
UniRef90_A0A2D6KBS9,Gammaproteobacteria
UniRef90_A0A3B0ZCM9,Gammaproteobacteria
UniRef90_A0A3B0XAR3,Gammaproteobacteria
UniRef90_E9M4L6,Gammaproteobacteria
UniRef90_A0A7K4DZE6,Gammaproteobacteria
UniRef90_A0A7C1Y2L7,Gammaproteobacteria
UniRef90_A0A836W8C5,Gammaproteobacteria
UniRef90_A0A7C1YL30,Gammaproteobacteria
UniRef90_A0A7C5KUD2,Gammaproteobacteria
UniRef90_A0A0B0HE54,Gammaproteobacteria
UniRef90_S6BKH1,Gammaproteobacteria
UniRef90_A0A3B0ZAS9,Gammaproteobacteria
UniRef90_A0A7C1Y853,Gammaproteobacteria
UniRef90_A0A7C5CPE0,Gammaproteobacteria
UniRef90_A0A317C9P0,Gammaproteobacteria
UniRef90_A0A7V2T1D4,Gammaproteobacteria
UniRef90_A0A7L6AV00,Gammaproteobacteria
UniRef90_A0A7U1D1H6,Gammaproteobacteria
UniRef90_B8PTA4,Gammaproteobacteria
UniRef90_A0A3B1A7N0,Gammaproteobacteria
UniRef90_A0A7C1MKI4,Gammaproteobacteria
UniRef90_A0A7C7CAW0,Gammaproteobacteria
UniRef90_A0A432UVU2,Gammaproteobacteria
UniRef90_A0A7C1UWT3,Gammaproteobacteria
UniRef90_A0A523L557,Gammaproteobacteria
UniRef90_A0A661EI62,Gammaproteobacteria
UniRef90_A0A2E9C5S7,Gammaproteobacteria
UniRef90_B8PT87,Gammaproteobacteria
UniRef90_A0A7V2T4R4,Gammaproteobacteria
UniRef90_A0A257SU20,Gammaproteobacteria
UniRef90_A0A370DTX6,Gammaproteobacteria
UniRef90_A0A1E2UU44,Gammaproteobacteria
UniRef90_A0A7Z0VKT2,Gammaproteobacteria
UniRef90_A0A7C5CLW0,Gammaproteobacteria
UniRef90_A0A076L1H1,Gammaproteobacteria
UniRef90_A0A2E1USG1,Gammaproteobacteria
UniRef90_A0A6N8VUT5,Gammaproteobacteria
UniRef90_A0A076L1C1,Gammaproteobacteria
UniRef90_A0A076KWM2,Gammaproteobacteria
UniRef90_A0A661DXZ4,Gammaproteobacteria
UniRef90_A0A7C5C3V1,Gammaproteobacteria
UniRef90_A0A7V7WMN9,Gammaproteobacteria
UniRef90_A0A076KWL4,Gammaproteobacteria
UniRef90_A0A661GPA6,Gammaproteobacteria
UniRef90_A0A6N1DRR8,Gammaproteobacteria
UniRef90_A0A1Z4VRR9,Gammaproteobacteria
UniRef90_A0A3M1UGD3,Gammaproteobacteria
UniRef90_A0A3M1WH78,Gammaproteobacteria
UniRef90_A0A076L435,Gammaproteobacteria
UniRef90_A0A7C1YHG0,Gammaproteobacteria
UniRef90_A0A3B1C6Q0,Gammaproteobacteria
UniRef90_A0A7C1TE12,Gammaproteobacteria
UniRef90_A0A6L7MC31,Gammaproteobacteria
UniRef90_A0A1V3A1F3,Gammaproteobacteria
Thioalkivibrio_paradoxus_11985,Gammaproteobacteria
UniRef90_B8PT91,Gammaproteobacteria
UniRef90_A0A451BTP1,Gammaproteobacteria
UniRef90_A0A1E5A1H0,Gammaproteobacteria
UniRef90_A0A2E8Y8I5,Gammaproteobacteria
UniRef90_UPI00046E5EA1,Gammaproteobacteria
UniRef90_A0A3M0Y9T6,Gammaproteobacteria
UniRef90_A0A6L7SQQ2,Gammaproteobacteria
UniRef90_I1X4S0,Gammaproteobacteria
UniRef90_A0A7C7XTM5,Gammaproteobacteria
UniRef90_A0A382WXU7,Gammaproteobacteria
UniRef90_A0A7C7YXS2,Gammaproteobacteria
UniRef90_A0A2D6CRG7,Gammaproteobacteria
UniRef90_A0A2E8MFP2,Gammaproteobacteria
UniRef90_A0A356QTR6,Gammaproteobacteria
UniRef90_A0A520MQ73,Gammaproteobacteria
UniRef90_A0A1G0KUV0,Unknown
UniRef90_A0A8I0T2F7,Unknown
UniRef90_UPI00102C68AE,Unknown
UniRef90_A0A3B1BT32,Unknown
UniRef90_A0A419GUA6,Unknown
UniRef90_A0A2M7F4K5,Unknown
UniRef90_A0A351RTP9,Unknown
UniRef90_A0A1G1H285,Unknown
UniRef90_A0A419GWB6,Unknown
UniRef90_A0A1F6G7K7,dsrB
UniRef90_A0A1F6GLN7,dsrB
UniRef90_A0A1X4XWH2,dsrB
UniRef90_A0A2N7PWR9,dsrB
UniRef90_A0A520XBX3,dsrB
UniRef90_A0A519BCI4,dsrB
UniRef90_A0A519BMK4,dsrB
UniRef90_A0A7V1JDG1,dsrB
UniRef90_A1DW66,dsrB
UniRef90_A9QTA4,dsrB
UniRef90_W0FEM3,dsrB
UniRef90_A9QT61,dsrB
UniRef90_A9QT74,dsrB
UniRef90_Q69I19,dsrB
UniRef90_A0A2H0YH48,dsrB
UniRef90_A0A2M7JE24,dsrB
UniRef90_Q29ZC3,dsrB
UniRef90_A1DWK2,dsrB
UniRef90_C3W7E6,dsrB
UniRef90_A0A3D1Z043,dsrB
UniRef90_A0A2M7T906,dsrB
UniRef90_A0A7V0V9J4,dsrB
UniRef90_A0A419GWC5,dsrB
UniRef90_A0A7V1FV67,dsrB
UniRef90_Q29ZC5,dsrB
UniRef90_Q29ZD5,dsrB
UniRef90_Q4F6V5,dsrB
UniRef90_Q4F6T1,dsrB
UniRef90_W8FLA1,dsrB
UniRef90_W8FQA5,dsrB
UniRef90_A9QTF4,dsrB
UniRef90_U6C311,dsrB
UniRef90_A0A1F7RYR0,Acidobacteriota
UniRef90_A0A3A4NNM4,Acidobacteriota
UniRef90_A0A522W1W8,Acidobacteriota
UniRef90_A9QT72,Acidobacteriota
UniRef90_A9QTC1,Acidobacteriota
UniRef90_A0A3N5ZCJ2,Acidobacteriota
20120600_E2D_12_c_000000002831_34,Acidobacteriota
20120800_E3S_10_c_000000002152_10,Acidobacteriota
UniRef90_A0A7V1IC20,Bacteroidota
UniRef90_A0A1F9M994,Bacteroidota
UniRef90_A0A523QVX0,Bacteroidota
UniRef90_A0A846P373,Bacteroidota
UniRef90_C0LNK2,Bacteroidota
UniRef90_A0A0S8A2Y0,Bacteroidota
UniRef90_A0A524R2N0,Bacteroidota
UniRef90_A0A1G2ZP91,Bacteroidota
UniRef90_A0A7C7R2J6,Bacteroidota
UniRef90_A0A7V1ZX51,Bacteroidota
UniRef90_A0A660ZDD5,Bacteroidota
UniRef90_A0A7Y3FGU1,Bacteroidota
20130700_C1X_10_c_000000003070_163,Bacteroidota
UniRef90_A0A832MV77,Bacteroidota
UniRef90_E1V251,Bacteroidota
UniRef90_A0A419F5S9,Bacteroidota
UniRef90_A0A532V0Q9,Bacteroidota
UniRef90_A0A3N0ZLE8,Bacteroidota
UniRef90_A0A1G0WKI2,Bacteroidota
UniRef90_A0A522FKJ1,Bacteroidota
UniRef90_A0A3N0ZH72,Bacteroidota
UniRef90_A4GTU6,Bacteroidota
UniRef90_A0A7C3ET95,Bacteroidota
UniRef90_A0A7C4K710,Bacteroidota
UniRef90_A0A832ET86,Bacteroidota
UniRef90_B8ZVT0,Bacteroidota
UniRef90_U6C3S1,Bacteroidota
UniRef90_A0A660P9N9,Bacteroidota
UniRef90_A0A660Q4S6,Bacteroidota
UniRef90_U6C322,Bacteroidota
UniRef90_Q3IBL7,Bacteroidota
UniRef90_Q29ZB7,Bacteroidota
UniRef90_A0A1F8NFJ1,Bacteroidota
UniRef90_W8FTM6,Bacteroidota
UniRef90_C0LNQ2,Bacteroidota
UniRef90_C0LNK0,Bacteroidota
UniRef90_Q18N25,Bacteroidota
UniRef90_Q3IBI3,Bacteroidota
UniRef90_A0A7V6E947,dsrB
UniRef90_A0A1V5WY17,dsrB
UniRef90_A0A0E3GJS1,dsrB
UniRef90_Q29ZC6,dsrB
UniRef90_X0W5C9,Myxococcota
UniRef90_A0A1F9KIK5,Myxococcota
UniRef90_A0A661N3U8,Myxococcota
UniRef90_A0A3M1CLD7,Myxococcota
UniRef90_A0A661NY20,Myxococcota
UniRef90_A0A1F3C2L0,Myxococcota
UniRef90_A9QTC6,Myxococcota
UniRef90_A0A0E3JFR8,Myxococcota
20140700_E22_1_c_000000003893_6,Myxococcota
20120600_E1D_18_c_000000005061_34,Myxococcota
PNBO01_ENA|PNBO01000393|PNBO01000393.1_10,Myxococcota
UniRef90_A0A0E3JFS3,Acidobacteriota
20120500_P19_8_c_000000001544_30,Acidobacteriota
UniRef90_A0A522M4A8,Acidobacteriota
UniRef90_A0A497E8J9,Acidobacteriota
UniRef90_C0LNK6,Acidobacteriota
UniRef90_W8FTL7,Acidobacteriota
UniRef90_A0A524GET9,Acidobacteriota
UniRef90_W8FQ96,Acidobacteriota
UniRef90_Q4F6T7,Acidobacteriota
UniRef90_Q4F6U5,Acidobacteriota
UniRef90_Q93KJ6,Acidobacteriota
UniRef90_W8FL41,Acidobacteriota
UniRef90_Q5QCC0,Acidobacteriota
UniRef90_Q6VU55,Acidobacteriota
UniRef90_Q3IBT1,Acidobacteriota
UniRef90_A4V8Y9,Acidobacteriota
UniRef90_W8FX51,Acidobacteriota
UniRef90_A0A7Z1R1R5,Acidobacteriota
UniRef90_C0LNK8,Acidobacteriota
UniRef90_B8ZVN0,Acidobacteriota
UniRef90_W8FQ28,Acidobacteriota
UniRef90_A0A0E3JJD5,Acidobacteriota
UniRef90_A0A0E3LXB0,Acidobacteriota
UniRef90_A1DWC8,Acidobacteriota
UniRef90_Q29ZD6,Acidobacteriota
UniRef90_Q29ZE6,Acidobacteriota
UniRef90_A0A0E3LXF1,Acidobacteriota
UniRef90_Q29ZH2,Acidobacteriota
UniRef90_Q4F6U9,Acidobacteriota
UniRef90_W8FL75,Acidobacteriota
UniRef90_Q29ZF1,Acidobacteriota
UniRef90_W8FLT5,Acidobacteriota
UniRef90_A0A7V5ZHZ2,Acidobacteriota
UniRef90_W8FL67,Acidobacteriota
UniRef90_A0A0E3JE67,Acidobacteriota
UniRef90_W8FTS5,Acidobacteriota
UniRef90_C0LNL2,Acidobacteriota
UniRef90_A0A0E3JEC0,Acidobacteriota
UniRef90_A0A0E3JJ21,Acidobacteriota
UniRef90_Q83XY2,Acidobacteriota
UniRef90_W8FLS0,Acidobacteriota
UniRef90_W8FTN3,Acidobacteriota
UniRef90_A0A0E3JJ18,Acidobacteriota
UniRef90_Q29ZD0,Acidobacteriota
UniRef90_I1Y9C1,Acidobacteriota
UniRef90_A0A0E3JFT1,Acidobacteriota
UniRef90_Q29ZE5,Acidobacteriota
UniRef90_A9QT48,Acidobacteriota_2
UniRef90_A0A1G3W177,Acidobacteriota_2
UniRef90_A9QT95,Acidobacteriota_2
UniRef90_A0A7V5YTT3,Acidobacteriota_2
20110800_E2D_22_c_000000006638_33,Acidobacteriota_2
UniRef90_A9QTD9,Acidobacteriota_2
20120700_S1D_63_c_000000029687_37,Acidobacteriota_2
UniRef90_A0A2H4T998,Acidobacteriota_2
UniRef90_A0A2H4T911,Acidobacteriota_2
20160700_E25_27_c_000000002359_5,Acidobacteriota_2
20100900_E1D_10_c_000000000203_9,Acidobacteriota_2
20170700_S25_26_c_000000000242_32,Acidobacteriota_2
20160700_S15_2_c_000000001270_10,Acidobacteriota_2
20110800_S3D_19_c_000000004319_26,Acidobacteriota_2
20120600_S3M_3_c_000000001739_27,Acidobacteriota_2
UniRef90_E4Z7V5,Acidobacteriota_2
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.69_94.23_0.86_scaffold_35_c1_56,Acidobacteriota_2
UniRef90_A0A2H4T9A4,Acidobacteriota_2
20110700_S3M_12_c_000000000027_10,Acidobacteriota_2
20120700_S1D_41_c_000000003843_5,Acidobacteriota_2
UniRef90_Q69I37,Acidobacteriota_2
20120500_P26_1_c_000000000758_50,Acidobacteriota_2
UniRef90_A0A2H4T9A9,Acidobacteriota_2
UniRef90_A0A0E3LX94,Acidobacteriota_2
UniRef90_A0A7C5V057,Acidobacteriota_2
UniRef90_U6C368,Acidobacteriota_2
UniRef90_E1V275,Acidobacteriota_2
UniRef90_A0A2H4T8Z8,Acidobacteriota_2
UniRef90_A0A2H4T9A7,Acidobacteriota_2
UniRef90_Q29ZG7,Acidobacteriota_2
UniRef90_A0A0E3JFX3,Acidobacteriota_2
UniRef90_A0A0E3LXE1,Acidobacteriota_2
UniRef90_A0A7C3DWF5,Acidobacteriota_2
UniRef90_A0A7V3VJZ4,Acidobacteriota_2
UniRef90_A0A7V4SMY6,Acidobacteriota_2
UniRef90_C3W7G0,Acidobacteriota_2
UniRef90_E5DG71,Acidobacteriota_2
UniRef90_C0LNJ8,Acidobacteriota_2
UniRef90_Q29ZE7,Acidobacteriota_2
UniRef90_Q2M469,Acidobacteriota_2
UniRef90_E5D476,Acidobacteriota_2
UniRef90_H6U6C1,Acidobacteriota_2
UniRef90_A9QT83,Acidobacteriota_2
UniRef90_A9QT78,Acidobacteriota_2
UniRef90_A9QT84,Acidobacteriota_2
20120700_P3D_73_c_000000081354_20,Acidobacteriota_2
UniRef90_A0A2H4T8Y3,Acidobacteriota_2
20120700_P3D_102_c_000000058360_3,Acidobacteriota_2
20110600_S3M_2_c_000000005176_2,Acidobacteriota_2
20130700_C2M_9_c_000000002631_9,Acidobacteriota_2
20120700_S1X_15_c_000000001917_23,Acidobacteriota_2
20120800_E3S_6_c_000000003793_3,Acidobacteriota_2
UniRef90_A9QTC4,Acidobacteriota_2
UniRef90_E5D471,Acidobacteriota_2
UniRef90_A9QTF9,Acidobacteriota_2
UniRef90_A9QTE3,Acidobacteriota_2
UniRef90_H6U6B1,Acidobacteriota_2
UniRef90_A9QT71,Acidobacteriota_2
UniRef90_A9QT77,Acidobacteriota_2
UniRef90_A0A7C6A2D8,Acidobacteriota_2
UniRef90_A0A2H4T9E0,Acidobacteriota_2
UniRef90_A0A2H4T8Z0,Acidobacteriota_2
20110800_E2D_9_c_000000006142_18,Acidobacteriota_2
Bog.None.R2.T0.JGI.BFC.metaspades_bin.319_70.64_9.53_scaffold_8868_c1_10,Acidobacteriota_2
UniRef90_C3W7E8,Acidobacteriota_2
UniRef90_A0A2H4T9C0,Acidobacteriota_2
UniRef90_A0A2H4T9D1,Acidobacteriota_2
UniRef90_Q69I23,Acidobacteriota_2
UniRef90_A0A3A4JN90,Euryarchaeota
UniRef90_A0A662RKW9,Euryarchaeota
UniRef90_A0A662VQ75,Euryarchaeota
UniRef90_N0BL33,Euryarchaeota
UniRef90_A0A7C3UDA1,Euryarchaeota
UniRef90_A0A832Z0F5,Euryarchaeota
UniRef90_A0A497RKY9,Euryarchaeota
UniRef90_Q6V205,Euryarchaeota
UniRef90_A0A662WA32,Euryarchaeota
UniRef90_F2KRS7,Euryarchaeota
UniRef90_Q5ZQT8,Euryarchaeota
UniRef90_A6BLP5,Euryarchaeota
UniRef90_A0A432Q6M6,Euryarchaeota
UniRef90_Q6V201,Euryarchaeota
UniRef90_A0A662W677,Euryarchaeota
UniRef90_A0A497RB94,Euryarchaeota
UniRef90_A0A523A8H3,Euryarchaeota
UniRef90_A0A7J3M354,Euryarchaeota
UniRef90_Q75VH8,Euryarchaeota
UniRef90_A0A7C3ZGF8,Euryarchaeota
UniRef90_C3W8W5,Euryarchaeota
Archaeoglobus_fulgidus_0424,Euryarchaeota
UniRef90_A0A7C5P7J2,dsrB
UniRef90_Q8VUH8,dsrB
UniRef90_A0AAX1,dsrB
UniRef90_B3Y9E4,dsrB
UniRef90_H9ZXU1,dsrB
UniRef90_A0A142D9W4,dsrB
UniRef90_A0A661K8H3,dsrB
