seqname,tax_id
UniRef90_A0A7U6Y5Q3,Alphaproteobacteria
UniRef90_A0A6J4FQ28,Alphaproteobacteria
UniRef90_A0A0U5I6G4,Alphaproteobacteria
UniRef90_A0A6J4G1S7,Alphaproteobacteria
UniRef90_A0A2N6BJF8,Alphaproteobacteria
UniRef90_A0A832ALJ4,Alphaproteobacteria
UniRef90_A0A7C1XLU7,Alphaproteobacteria
UniRef90_A0A2D6JTM3,Alphaproteobacteria
UniRef90_A0A3A4K382,Alphaproteobacteria
UniRef90_A0A2G2R3H4,Alphaproteobacteria
UniRef90_A0A1E5Q9M2,Alphaproteobacteria
UniRef90_A0A4R3J4T3,Alphaproteobacteria
UniRef90_A0A2E5MYF2,Alphaproteobacteria
UniRef90_W6KK51,Alphaproteobacteria
UniRef90_A0A2D6T9Z0,Alphaproteobacteria
UniRef90_B6VNW9,Alphaproteobacteria
UniRef90_A0A661G4N9,Alphaproteobacteria
UniRef90_A0A7Y2UD13,Alphaproteobacteria
UniRef90_I1X5A3,Alphaproteobacteria
UniRef90_A0A2D6FZX9,Alphaproteobacteria
UniRef90_A0A2E6W2F8,Alphaproteobacteria
UniRef90_A0A2H6IU08,Alphaproteobacteria
UniRef90_A0A3B0SXB9,Alphaproteobacteria
UniRef90_A0A7C5WFR2,Alphaproteobacteria
UniRef90_UPI00056F7E3D,Alphaproteobacteria
UniRef90_A0A2N6B3B8,Alphaproteobacteria
UniRef90_A0A327JNR9,Alphaproteobacteria
UniRef90_A0A833GGE2,Alphaproteobacteria
UniRef90_A0A2H4T9A8,Alphaproteobacteria
UniRef90_A0A363TNS0,Alphaproteobacteria
UniRef90_A0A847JL93,Alphaproteobacteria
UniRef90_A0A6N6SZH4,Alphaproteobacteria
UniRef90_A0A348G4B6,Alphaproteobacteria
PMBZ01_ENA|PMBZ01000247|PMBZ01000247.1_23,Alphaproteobacteria
UniRef90_E3HZD3,Alphaproteobacteria
UniRef90_A0A8F7ZD57,Alphaproteobacteria
UniRef90_A0A6N8DHC2,Alphaproteobacteria
20120600_E1D_34_c_000000007185_10,Alphaproteobacteria
20120700_S1D_31_c_000000062853_38,Alphaproteobacteria
UniRef90_A0A7C5GFG9,Alphaproteobacteria
UniRef90_A0A3B0U3J1,Alphaproteobacteria
UniRef90_B6VNV9,Alphaproteobacteria
UniRef90_M1VRT2,Alphaproteobacteria
UniRef90_A0A355WGM9,Alphaproteobacteria
UniRef90_A0A2G2BBT0,Alphaproteobacteria
Profundibacter_amoris_04755,Alphaproteobacteria
UniRef90_A0A832J1G3,Alphaproteobacteria
UniRef90_A0A2A4N7R2,Alphaproteobacteria
UniRef90_A0A4Q3ZNC3,Alphaproteobacteria
UniRef90_A0A6B2NWM1,Alphaproteobacteria
UniRef90_I1X4G7,Alphaproteobacteria
UniRef90_A0A2A4ZHP7,Alphaproteobacteria
UniRef90_A0A2A5F2V9,Alphaproteobacteria
UniRef90_A0A7C3ZZU4,Alphaproteobacteria
UniRef90_A0A7C5QRS7,Alphaproteobacteria
UniRef90_A0A1X7P0A1,Alphaproteobacteria
UniRef90_A0A5D0R9V7,Alphaproteobacteria
UniRef90_A0A3D4DRQ2,Alphaproteobacteria
UniRef90_A0A3D4DYH9,Alphaproteobacteria
UniRef90_A0A3M1CJ53,Alphaproteobacteria
UniRef90_A0A3D0LYA7,Betaproteobacteria
UniRef90_A0A522BU71,Betaproteobacteria
UniRef90_A0A2H0FT54,Betaproteobacteria
UniRef90_A0A0E9MIR8,Betaproteobacteria
UniRef90_S6ADJ6,Betaproteobacteria
UniRef90_A0A1F4CUY8,Betaproteobacteria
UniRef90_A0A6H9Y116,Betaproteobacteria
UniRef90_A0A521VQ19,Betaproteobacteria
UniRef90_A0A522VD55,Betaproteobacteria
UniRef90_A0A6F8V9D5,Betaproteobacteria
UniRef90_A0A658BPW5,Betaproteobacteria
UniRef90_A0A6F8VH37,Betaproteobacteria
UniRef90_A0A1F3X2A5,Betaproteobacteria
UniRef90_A0A4V2W249,Betaproteobacteria
UniRef90_A0A3C1MYC5,Betaproteobacteria
UniRef90_E6QSS7,Betaproteobacteria
UniRef90_A0A2M7MS77,Betaproteobacteria
UniRef90_A0A1J4YSW8,Betaproteobacteria
UniRef90_A0A4R1BF22,Betaproteobacteria
UniRef90_A0A258TPH0,Betaproteobacteria
UniRef90_A0A2M7MZ81,Betaproteobacteria
UniRef90_A0A1Q4GRJ7,Betaproteobacteria
UniRef90_U5TVR3,Betaproteobacteria
Thiobacillus_denitrificans_2485,Betaproteobacteria
UniRef90_A0A5C7RZ26,Betaproteobacteria
UniRef90_Q3SJA5,Betaproteobacteria
UniRef90_A0A7L5YFQ0,Betaproteobacteria
UniRef90_A0A7C9JVS5,Betaproteobacteria
UniRef90_A0A0A0V416,Betaproteobacteria
UniRef90_A0A0A0V421,Betaproteobacteria
UniRef90_A0A259EBA7,Betaproteobacteria
UniRef90_B8PT74,Betaproteobacteria
UniRef90_A0A8I1SX25,Betaproteobacteria
UniRef90_A0A258SPV4,Betaproteobacteria
UniRef90_Q3SJ48,Betaproteobacteria
UniRef90_A0A1G0NM14,Betaproteobacteria
UniRef90_A0A5C7RR17,Betaproteobacteria
UniRef90_UPI001C224C1D,Gammaproteobacteria
20120700_P3D_19_c_000000088913_16,Gammaproteobacteria
UniRef90_A0A1F4DFX1,Gammaproteobacteria
UniRef90_A0A7V8BY79,Gammaproteobacteria
UniRef90_A0A1J5R4X7,Gammaproteobacteria
UniRef90_A0A521XW96,Gammaproteobacteria
20111000_P3M_27_c_000000010139_17,Gammaproteobacteria
20120500_P17_6_c_000000000976_4,Gammaproteobacteria
UniRef90_A0A1J5BNF9,Gammaproteobacteria
20120600_E2D_49_c_000000001311_2,Gammaproteobacteria
20120600_E3D_37_c_000000000011_34,Gammaproteobacteria
UniRef90_A0A0A0V3V3,Gammaproteobacteria
UniRef90_A0A0A0V3T4,Gammaproteobacteria
UniRef90_A0A1G3HSD6,Gammaproteobacteria
UniRef90_W0SHF1,Gammaproteobacteria
UniRef90_A0A7Y8JCZ4,Gammaproteobacteria
UniRef90_A0A838LZF1,Gammaproteobacteria
UniRef90_A0A5C7JIE5,Gammaproteobacteria
UniRef90_A0A2H4T8W1,Gammaproteobacteria
UniRef90_A0A0A1GZK2,Gammaproteobacteria
UniRef90_A0A2H4T996,Gammaproteobacteria
UniRef90_A0A2H4T997,Gammaproteobacteria
UniRef90_A0A6N9SNX6,Gammaproteobacteria
UniRef90_A0A849IN80,Gammaproteobacteria
UniRef90_A0A5C9BGZ1,Gammaproteobacteria
UniRef90_A0A0A0V1T0,Gammaproteobacteria
UniRef90_A0A258ZHS7,Gammaproteobacteria
UniRef90_A0A1G0D0A4,Gammaproteobacteria
UniRef90_A0A0A0UXC2,Gammaproteobacteria
20120700_P3D_64_c_000000080916_50,Gammaproteobacteria
UniRef90_A0A139BV09,Gammaproteobacteria
UniRef90_A0A1G0CT95,Gammaproteobacteria
UniRef90_A0A1J5TLC9,Gammaproteobacteria
20120800_E1X_14_c_000000001349_2,Gammaproteobacteria
UniRef90_A0A1J5T995,Gammaproteobacteria
UniRef90_A0A1G0F0C8,Gammaproteobacteria
UniRef90_A0A1G0BFB1,Gammaproteobacteria
UniRef90_A0A0A0UX94,Gammaproteobacteria
UniRef90_A0A0A0V436,Gammaproteobacteria
UniRef90_A0A1D2SLS5,Gammaproteobacteria
UniRef90_A0A3N5HIC4,Gammaproteobacteria
UniRef90_A0A2U1RRQ8,Gammaproteobacteria
UniRef90_A0A7C4I8M0,Gammaproteobacteria
UniRef90_A0A7V8BE27,Gammaproteobacteria
20120700_P3D_131_c_000000020010_24,Gammaproteobacteria
20120700_E3M_1_c_000000000461_2,Gammaproteobacteria
20120700_P3D_139_c_000000083625_23,Gammaproteobacteria
UniRef90_A0A5C9CP29,Gammaproteobacteria
3300037076_9_Ga0395910_002074_9,Gammaproteobacteria
UniRef90_A0A2N2T3F7,Gammaproteobacteria
UniRef90_A0A1V5FM69,Gammaproteobacteria
UniRef90_A0A7Y0C5I4,Gammaproteobacteria
UniRef90_UPI001B394311,Gammaproteobacteria
UniRef90_A0A5C7QQM6,Gammaproteobacteria
UniRef90_A0A2N2T942,Gammaproteobacteria
UniRef90_A0A7Y8KYR2,Gammaproteobacteria
UniRef90_W7WR47,Gammaproteobacteria
UniRef90_A0A4Q3LEP7,Gammaproteobacteria
UniRef90_H5WQR1,Gammaproteobacteria
UniRef90_UPI000E65EA8A,Gammaproteobacteria
UniRef90_A0A437JXM0,Gammaproteobacteria
UniRef90_A0A1E4II67,Gammaproteobacteria
UniRef90_A0A847VFA3,Gammaproteobacteria
UniRef90_A0A1H6FFF6,Gammaproteobacteria_2
UniRef90_A0A251X8N2,Gammaproteobacteria_2
UniRef90_A0A090ABE4,Gammaproteobacteria_2
UniRef90_A0A1W9L9X7,Gammaproteobacteria_2
UniRef90_A0A496VDQ9,Gammaproteobacteria_2
UniRef90_A0A661DAH8,Gammaproteobacteria_2
UniRef90_A0A496VTV6,Gammaproteobacteria_2
UniRef90_A0A496WAV7,Gammaproteobacteria_2
UniRef90_A0A369CEG9,Gammaproteobacteria_2
UniRef90_M1VF10,Gammaproteobacteria_2
UniRef90_A0A6N0HPT1,Gammaproteobacteria_2
UniRef90_D1KEA2,Gammaproteobacteria_2
UniRef90_A0A1W1BMF1,Gammaproteobacteria_2
UniRef90_A0A0P0UT21,Gammaproteobacteria_2
UniRef90_A0A3C1Z9F6,Gammaproteobacteria_2
UniRef90_A0A432TKS0,Gammaproteobacteria_2
UniRef90_A0A6N0HWM1,Gammaproteobacteria_2
UniRef90_A0A2N2AHT2,Gammaproteobacteria_2
UniRef90_A0A1G5QCX8,Gammaproteobacteria_2
UniRef90_A0A1G5QFF7,Gammaproteobacteria_2
UniRef90_A0A5C2HN41,Gammaproteobacteria_2
UniRef90_A0A1T2KXM7,Gammaproteobacteria_2
UniRef90_A0A558CS21,Gammaproteobacteria_2
UniRef90_A0A558CYA2,Gammaproteobacteria_2
UniRef90_A0A657PT82,Gammaproteobacteria_2
UniRef90_A0A370DRT0,Gammaproteobacteria_2
UniRef90_A0A370E150,Gammaproteobacteria_2
UniRef90_A0A831W214,Gammaproteobacteria_2
UniRef90_A0A831W6S2,Gammaproteobacteria_2
UniRef90_A0A7Z0VKD1,Gammaproteobacteria_2
UniRef90_A0A076L180,Gammaproteobacteria_2
UniRef90_A0A076L1X5,Gammaproteobacteria_2
UniRef90_G2DAV7,Gammaproteobacteria_2
UniRef90_Q0PQL2,Gammaproteobacteria_2
UniRef90_A0A657Q237,Gammaproteobacteria_2
UniRef90_A0A2N6G8L0,Gammaproteobacteria_2
UniRef90_A0A2N6GB30,Gammaproteobacteria_2
UniRef90_Q0A838,Gammaproteobacteria_2
UniRef90_A0A0X8XA92,Gammaproteobacteria_2
UniRef90_A1WYF3,Gammaproteobacteria_2
UniRef90_UPI001907A77C,Gammaproteobacteria_2
UniRef90_A0A432EU20,Gammaproteobacteria_2
UniRef90_A0A0S8BDH6,Gammaproteobacteria_2
UniRef90_UPI000F81CFD5,Gammaproteobacteria_2
UniRef90_A0A0S7ZS76,Gammaproteobacteria_2
UniRef90_A0A0S8A854,Gammaproteobacteria_2
UniRef90_A0A0S8AC09,Gammaproteobacteria_2
UniRef90_A0A076KVX9,Gammaproteobacteria_2
UniRef90_A0A2A4X175,Gammaproteobacteria_2
UniRef90_A0A3B1AF51,Gammaproteobacteria_2
UniRef90_A0A7C1TZQ3,Gammaproteobacteria_2
UniRef90_A0A7C1U3N0,Gammaproteobacteria_2
UniRef90_A0A7C1Z8V2,Gammaproteobacteria_2
UniRef90_A0A7V2JQ68,Gammaproteobacteria_2
UniRef90_A0A7V2NL79,Gammaproteobacteria_2
UniRef90_A0A522M6C4,Gammaproteobacteria_2
UniRef90_A0A1B4XFL7,Gammaproteobacteria_2
UniRef90_A0A0S8GEZ7,Gammaproteobacteria_2
UniRef90_A0A0A0UY30,Gammaproteobacteria_2
UniRef90_A0A0A0UZA5,Gammaproteobacteria_2
UniRef90_A0A1B4VDP7,Gammaproteobacteria_2
UniRef90_A0A0A0UXV1,Gammaproteobacteria_2
UniRef90_A0A0A0UX11,Gammaproteobacteria_2
UniRef90_A0A0A0V1R9,Gammaproteobacteria_2
UniRef90_A0A1F6TAK7,Gammaproteobacteria_2
UniRef90_A0A1F6THR2,Gammaproteobacteria_2
UniRef90_A0A0A0UXD3,Gammaproteobacteria_2
UniRef90_A0A0A0UZC2,Gammaproteobacteria_2
UniRef90_A0A0S8C0Q6,Gammaproteobacteria_2
UniRef90_A0A7U6GKJ7,Gammaproteobacteria_2
UniRef90_A0A432FJ29,Gammaproteobacteria_2
UniRef90_A0A836WUM1,Gammaproteobacteria_2
UniRef90_A0A451BTM6,Gammaproteobacteria_2
UniRef90_A0A3B0YAG2,Gammaproteobacteria_2
UniRef90_A0A7C1YPI8,Gammaproteobacteria_2
UniRef90_A0A7C5CQZ0,Gammaproteobacteria_2
UniRef90_A0A7C7CB95,Gammaproteobacteria_2
UniRef90_S6BZN5,Gammaproteobacteria_2
UniRef90_I1X4J3,Gammaproteobacteria_2
UniRef90_A0A0B0HAV0,Gammaproteobacteria_2
UniRef90_A0A353XZA5,Gammaproteobacteria_2
UniRef90_A0A1G0KW72,Gammaproteobacteria_2
UniRef90_M1VFF5,Gammaproteobacteria_2
UniRef90_A0A5Q0EL22,Gammaproteobacteria_2
UniRef90_M1V4X1,Gammaproteobacteria_2
UniRef90_UPI000AFF2592,Gammaproteobacteria_2
UniRef90_A0A5M8FSU1,Gammaproteobacteria_2
UniRef90_M1V4F5,Gammaproteobacteria_2
Marichromatium_purpuratum_10915,Gammaproteobacteria_2
UniRef90_E0D1Z4,Gammaproteobacteria_2
UniRef90_A0A0M1JAC0,Gammaproteobacteria_2
UniRef90_A0A6G7VAT7,Gammaproteobacteria_2
UniRef90_O33998,Gammaproteobacteria_2
UniRef90_A0A2K8UCY6,Gammaproteobacteria_2
UniRef90_B8PTB0,Gammaproteobacteria_2
UniRef90_E0D1Z2,Gammaproteobacteria_2
UniRef90_I3Y6I5,Gammaproteobacteria_2
UniRef90_A0A523L556,Gammaproteobacteria_2
UniRef90_M1VPW0,Gammaproteobacteria_2
UniRef90_A0A432UVQ9,Gammaproteobacteria_2
UniRef90_B6VNX3,Gammaproteobacteria_2
UniRef90_A0A2H6G3W0,Gammaproteobacteria_2
UniRef90_I1X507,Gammaproteobacteria_2
UniRef90_A0A3B0ZV66,Gammaproteobacteria_2
UniRef90_A0A661EG63,Gammaproteobacteria_2
UniRef90_A0A4R8IZ66,Gammaproteobacteria_2
UniRef90_A0A3B0ZUY9,Gammaproteobacteria_2
UniRef90_A0A7C7UER8,Gammaproteobacteria_2
UniRef90_I1X4V2,Gammaproteobacteria_2
UniRef90_A0A7C1XBB4,Gammaproteobacteria_2
UniRef90_A0A7C1YGL0,Gammaproteobacteria_2
UniRef90_B6VNY0,Gammaproteobacteria_2
UniRef90_UPI0018DBAB98,Gammaproteobacteria_2
UniRef90_A0A7C1TJ51,Gammaproteobacteria_2
UniRef90_A0A836S7W6,Gammaproteobacteria_2
UniRef90_A0A7C5PT78,Gammaproteobacteria_2
UniRef90_A0A3B0X6X8,Gammaproteobacteria_2
UniRef90_A0A661BVJ3,Gammaproteobacteria_2
UniRef90_A0A3B0XZV6,Gammaproteobacteria_2
UniRef90_I1X4M5,Gammaproteobacteria_2
UniRef90_I1X575,Gammaproteobacteria_2
UniRef90_A0A2D6KBT4,Gammaproteobacteria_2
UniRef90_A0A3M1UGN6,Gammaproteobacteria_2
UniRef90_A0A426QDU6,Gammaproteobacteria_2
UniRef90_A0A3M1WJ50,Gammaproteobacteria_2
UniRef90_A0A7L6AVH7,Gammaproteobacteria_2
UniRef90_UPI000367AF7E,Gammaproteobacteria_2
UniRef90_A0A5C7R9K4,Gammaproteobacteria_2
UniRef90_A0A6S6U8Z3,Gammaproteobacteria_2
UniRef90_A0A7C5H0D1,Gammaproteobacteria_2
UniRef90_A0A7V2T4R2,Gammaproteobacteria_2
UniRef90_A0A7C1U7V5,Gammaproteobacteria_2
UniRef90_W1I854,Gammaproteobacteria_2
UniRef90_A0A0S8DVL6,Gammaproteobacteria_2
UniRef90_A0A2E2WSN9,Gammaproteobacteria_2
UniRef90_A0A2E5IAK0,Gammaproteobacteria_2
UniRef90_A0A368CBK5,Gammaproteobacteria_2
UniRef90_A0A6L7MBB0,Gammaproteobacteria_2
UniRef90_A0A7D7ZN25,Gammaproteobacteria_2
UniRef90_A0A6N8VIS7,Gammaproteobacteria_2
UniRef90_A0A7C5C683,Gammaproteobacteria_2
UniRef90_A0A076L431,Gammaproteobacteria_2
UniRef90_A0A496WAL2,Gammaproteobacteria_2
UniRef90_I1X4R9,Gammaproteobacteria_2
UniRef90_A0A6L7SQV6,Gammaproteobacteria_2
UniRef90_A0A6L8CQ25,Gammaproteobacteria_2
UniRef90_A0A3M0YAX8,Gammaproteobacteria_2
UniRef90_A0A257SU87,Gammaproteobacteria_2
UniRef90_A0A6N1DSE5,Gammaproteobacteria_2
UniRef90_A0A7V2T4R1,Gammaproteobacteria_2
Thioalkivibrio_paradoxus_11980,Gammaproteobacteria_2
UniRef90_A0A6I7N9P5,Gammaproteobacteria_2
UniRef90_A0A1V3A1J7,Gammaproteobacteria_2
UniRef90_B8GUE5,Gammaproteobacteria_2
UniRef90_A0A1E5A1E6,Gammaproteobacteria_2
UniRef90_B8PT86,Gammaproteobacteria_2
UniRef90_A0A2E8Y8G1,Gammaproteobacteria_2
UniRef90_UPI000685D499,Gammaproteobacteria_2
UniRef90_A0A370DTE4,Gammaproteobacteria_2
UniRef90_A0A1E2UUM8,Gammaproteobacteria_2
UniRef90_A0A7Z0VK58,Gammaproteobacteria_2
UniRef90_A0A2D6PAM4,Gammaproteobacteria_2
UniRef90_A0A1Z9RMB1,Gammaproteobacteria_2
UniRef90_A0A2D9XTT5,Gammaproteobacteria_2
UniRef90_A0A2E9C5U0,Gammaproteobacteria_2
UniRef90_Q4JN28,Gammaproteobacteria_2
UniRef90_B6VNX8,Gammaproteobacteria_2
UniRef90_A0A520M5U7,Gammaproteobacteria_2
UniRef90_A0A2E8MGW3,Gammaproteobacteria_2
UniRef90_A0A3D5Y143,Gammaproteobacteria_2
UniRef90_A0A2E7TDH2,Gammaproteobacteria_2
UniRef90_A0A382RDV7,Gammaproteobacteria_2
UniRef90_A0A7C7YXY0,Gammaproteobacteria_2
UniRef90_A0A2E7WRH7,Gammaproteobacteria_2
UniRef90_A0A382GZK3,Gammaproteobacteria_2
UniRef90_A0A381UBV7,Gammaproteobacteria_2
UniRef90_A0A7C7TWT5,Gammaproteobacteria_2
UniRef90_A0A1G0KUN8,Unknown
UniRef90_A0A8I0SW80,Unknown
UniRef90_UPI00102C89B3,Unknown
UniRef90_A0A3B1BX45,Unknown
UniRef90_A0A7V1I260,Unknown
UniRef90_A0A419GUB1,Unknown
UniRef90_A0A419GWH0,Unknown
UniRef90_A0A2M7F5N9,Unknown
UniRef90_A0A1G1H3W8,Unknown
UniRef90_A0A351RTP8,Unknown
UniRef90_A0A7J2KTZ6,dsrA
UniRef90_A0A497J5X6,dsrA
UniRef90_A0A497JEV3,dsrA
UniRef90_A0A1W1VZ99,Verrucomicrobiota
UniRef90_A0A101EBF0,Verrucomicrobiota
UniRef90_A0A829ZRX3,Verrucomicrobiota
UniRef90_A0A1J5NQK7,Verrucomicrobiota
UniRef90_UPI00137ABE7C,Verrucomicrobiota
UniRef90_A0A151AXN2,Verrucomicrobiota
UniRef90_A0A2T0ATM3,Verrucomicrobiota
UniRef90_A0A4P6BB22,Verrucomicrobiota
UniRef90_A0A7J3B7D0,Verrucomicrobiota
UniRef90_A0A2J6WSA8,Verrucomicrobiota
UniRef90_A0A6B0DVL3,Verrucomicrobiota
UniRef90_A0A0T6A8Y6,Verrucomicrobiota
UniRef90_A0A1F7L776,Verrucomicrobiota
UniRef90_A0A3M1EYE3,Verrucomicrobiota
UniRef90_A0A1F7LYX3,Verrucomicrobiota
UniRef90_A0A1F7NMT2,Verrucomicrobiota
20110700_S2D_14_c_000000000194_13,Verrucomicrobiota
UniRef90_A0A2H4T8X1,Verrucomicrobiota
20120700_P3D_91_c_000000068519_31,Verrucomicrobiota
20120700_S1D_61_c_000000055142_8,Verrucomicrobiota
20120700_S1D_29_c_000000006085_12,Verrucomicrobiota
20170700_S25_32_c_000000007889_20,Verrucomicrobiota
20120700_S1D_85_c_000000073934_10,Verrucomicrobiota
UniRef90_A0A2H4T992,Verrucomicrobiota
UniRef90_A0A256XDV7,Crenarchaeota
Caldivirga_maquilingensis_0853,Crenarchaeota
UniRef90_A0A101X6Y5,Crenarchaeota
UniRef90_A0A124IV63,Crenarchaeota
UniRef90_A0A830GTB4,Crenarchaeota
UniRef90_A0A6B2BYM0,Crenarchaeota
UniRef90_A0A2T9WWX0,Crenarchaeota
UniRef90_UPI000A0472D5,Crenarchaeota
UniRef90_UPI00085382F4,Crenarchaeota
UniRef90_A0A101XLN5,Crenarchaeota
UniRef90_E1QPH9,Crenarchaeota
UniRef90_F0QUQ1,Crenarchaeota
UniRef90_G4RNF2,Crenarchaeota
UniRef90_A0A124IU45,Crenarchaeota
UniRef90_A0A7C5T7J8,Crenarchaeota
UniRef90_A3MW60,Crenarchaeota
UniRef90_H6Q9Z5,Crenarchaeota
UniRef90_Q8ZUV1,Crenarchaeota
UniRef90_Q8ZUW7,Crenarchaeota
UniRef90_H6Q9Y4,Crenarchaeota
UniRef90_A0A371QVF9,Crenarchaeota
UniRef90_A0A371R0U6,Crenarchaeota
UniRef90_A3MW49,Crenarchaeota
UniRef90_A0A843HZG4,Crenarchaeota
UniRef90_H6Q9W2,Crenarchaeota
Pyrobaculum_islandicum_0171,Crenarchaeota
UniRef90_G4RJT3,Crenarchaeota
UniRef90_A0A0F2LAT6,Crenarchaeota
UniRef90_G4RNF1,Crenarchaeota
UniRef90_A0A7C5T7P2,Crenarchaeota
UniRef90_A0A832DDU6,Crenarchaeota
UniRef90_Q9K2F8,dsrA
UniRef90_A0A1G6HQB8,dsrA
UniRef90_A0A1X4XWG8,dsrA
UniRef90_A0A7V1JDG2,dsrA
UniRef90_A0A519BMJ7,dsrA
UniRef90_A0A519BCI5,dsrA
UniRef90_A0A520XBU1,dsrA
UniRef90_A0A1F6G7K0,dsrA
UniRef90_A0A1F6GLP1,dsrA
UniRef90_A0A7V0YHK2,dsrA
UniRef90_A0A2M7T911,dsrA
UniRef90_C0JUI0,dsrA
UniRef90_A0A3D1Z041,dsrA
UniRef90_A0A0A0UYR4,dsrA
UniRef90_A0A419GWD7,dsrA
UniRef90_G9MA33,dsrA
UniRef90_A0A2H6K4L3,dsrA
UniRef90_A0A7V1FVM6,dsrA
UniRef90_A0A2M7F8Z5,dsrA
UniRef90_A0A2M7JE15,dsrA
UniRef90_Q008T6,dsrA
UniRef90_Q1XEB7,dsrA
UniRef90_Q69I20,dsrA
UniRef90_C0JUH8,dsrA
UniRef90_A1DW65,dsrA
UniRef90_W0FB82,dsrA
UniRef90_A1DWK1,dsrA
UniRef90_C3W7E5,dsrA
UniRef90_A0A0A0UWR9,dsrA
UniRef90_I1Y9F4,dsrA
UniRef90_A0A0A0V174,dsrA
UniRef90_W8FLZ5,dsrA
UniRef90_Q4F6T0,dsrA
UniRef90_B3VMU3,dsrA
UniRef90_B6VIF0,dsrA
UniRef90_Q18N16,dsrA
UniRef90_Q15BN9,dsrA
UniRef90_A0A0M4B6V0,dsrA
UniRef90_W8FTR3,dsrA
UniRef90_Q4F6T8,dsrA
UniRef90_Q4F6T2,dsrA
UniRef90_Q4F6T6,dsrA
UniRef90_A0A0M4ATD0,Myxococcota
UniRef90_A0A1A7TDX0,Myxococcota
UniRef90_A0A1F3C7M2,Myxococcota
UniRef90_C0JUH3,Myxococcota
UniRef90_A0A7V4L9G0,Myxococcota
UniRef90_A0A0E3JE52,Myxococcota
UniRef90_A8W6T1,Myxococcota
20120600_E1D_18_c_000000005061_35,Myxococcota
20140700_E22_1_c_000000003893_7,Myxococcota
PNBO01_ENA|PNBO01000393|PNBO01000393.1_9,Myxococcota
UniRef90_A0A0E3JEB8,Acidobacteriota
20120500_P19_8_c_000000001544_29,Acidobacteriota
UniRef90_A0A522M3E9,Acidobacteriota
UniRef90_A0A3M1CMV7,Acidobacteriota
UniRef90_A0A661NYD6,Acidobacteriota
UniRef90_C4P8F7,Acidobacteriota
UniRef90_B8ZVL3,Acidobacteriota
UniRef90_A0A1F9KIK1,Acidobacteriota
UniRef90_A0A509KYI8,Acidobacteriota
