seqname,tax_id
UniRef90_G8GSM2,amoA_Archaea
UniRef90_A0A7T3P0M4,amoA_Archaea
UniRef90_A0A7T3P0M2,amoA_Archaea
UniRef90_A0A7T1WWP0,amoA_Archaea
UniRef90_A7U5N3,amoA_Archaea
UniRef90_M4XZ30,amoA_Archaea
UniRef90_B2YHJ6,amoA_Archaea
UniRef90_K7U0Y4,amoA_Archaea
UniRef90_C9EAM1,amoA_Archaea
UniRef90_G8GSK0,amoA_Archaea
UniRef90_A0A0S1U1W3,amoA_Archaea
UniRef90_G8GSI4,amoA_Archaea
UniRef90_T1YW13,amoA_Archaea
UniRef90_A0A173GQ29,amoA_Archaea
UniRef90_A0A173GQ61,amoA_Archaea
UniRef90_A0A8F4RT42,amoA_Archaea
UniRef90_I3TC36,amoA_Archaea
UniRef90_A0A140G3U1,amoA_Archaea
UniRef90_H8ZZ39,amoA_Archaea
UniRef90_H8ZZ41,amoA_Archaea
UniRef90_H8ZZ42,amoA_Archaea
UniRef90_A0A2Z2L2J5,amoA_Archaea
UniRef90_I7D765,amoA_Archaea
UniRef90_A0A0S1U1S7,amoA_Archaea
UniRef90_E2FKW5,amoA_Archaea
UniRef90_Q2PRS6,amoA_Archaea
UniRef90_Q2PRV2,amoA_Archaea
UniRef90_E5G3H4,amoA_Archaea
Nitrososphaera_viennensis_027270,amoA_Archaea
UniRef90_I7D7B8,amoA_Archaea
UniRef90_I7CAG9,amoA_Archaea
UniRef90_I7C0P1,amoA_Archaea
UniRef90_A0A8F9U8V3,amoA_Archaea
UniRef90_T2HHC7,amoA_Archaea
UniRef90_A0A060KZ09,amoA_Archaea
UniRef90_A0A650A8G0,amoA_Archaea
UniRef90_B2YHH7,amoA_Archaea
UniRef90_B2YHJ0,amoA_Archaea
UniRef90_I7CA29,amoA_Archaea
UniRef90_I7DAN9,amoA_Archaea
UniRef90_Q0ZCS1,amoA_Archaea
UniRef90_B2YHM7,amoA_Archaea
UniRef90_I7D716,amoA_Archaea
UniRef90_M1GL82,amoA_Archaea
UniRef90_B0Z0G8,amoA_Archaea
UniRef90_A0A146FZ36,amoA_Archaea
UniRef90_A0A2S1TQ94,amoA_Archaea
UniRef90_G1CV37,amoA_Archaea
UniRef90_A0A2S1M462,amoA_Archaea
UniRef90_A0A286KL45,amoA_Archaea
UniRef90_A0A0K0MT30,amoA_Archaea
UniRef90_A0A248A7N4,amoA_Archaea
UniRef90_A0A0K0MT45,amoA_Archaea
UniRef90_A0A0K0MT85,amoA_Archaea
UniRef90_A0A411JM89,amoA_Archaea
UniRef90_G8GPZ9,amoA_Archaea
UniRef90_A0A2H4NE64,amoA_Archaea
UniRef90_C4P019,amoA_Archaea
UniRef90_A0A0N7KBQ8,amoA_Archaea
UniRef90_A0A067Z8T2,amoA_Archaea
UniRef90_A0A0K0MTB6,amoA_Archaea
UniRef90_A0A0P0UUH1,amoA_Archaea
UniRef90_A0A2H4NE95,amoA_Archaea
UniRef90_A0A7K4MDD6,amoA_Archaea
UniRef90_A0A516FH40,amoA_Archaea
UniRef90_A0A0A1EE82,amoA_Archaea
UniRef90_A5HAX7,amoA_Archaea
UniRef90_U3MX16,amoA_Archaea
UniRef90_J9YM31,amoA_Archaea
UniRef90_J9YM50,amoA_Archaea
UniRef90_U3N3W2,amoA_Archaea
UniRef90_W8PKX7,amoA_Archaea
UniRef90_D0U485,amoA_Archaea
UniRef90_A0A1S6PE24,amoA_Archaea
UniRef90_A0A1S6PE30,amoA_Archaea
UniRef90_A0A1S6PE06,amoA_Archaea
UniRef90_A0A1S6PDW7,amoA_Archaea
UniRef90_A0A1S6PDX7,amoA_Archaea
UniRef90_I7IT88,amoA_Archaea
UniRef90_E5FFW2,amoA_Archaea
UniRef90_A0A2S1M464,amoA_Archaea
UniRef90_I3PBE7,amoA_Archaea
UniRef90_I3PBF1,amoA_Archaea
UniRef90_A0A166G2F6,amoA_Archaea
UniRef90_A0A2S1M474,amoA_Archaea
UniRef90_A0A2L2DPA0,amoA_Archaea
UniRef90_A0A2S1M471,amoA_Archaea
UniRef90_I7ICK5,amoA_Archaea
UniRef90_C4P031,amoA_Archaea
UniRef90_D0V175,amoA_Archaea
UniRef90_A0A2S1M452,amoA_Archaea
UniRef90_U3MZ64,amoA_Archaea
UniRef90_U3MZA0,amoA_Archaea
UniRef90_A0A0M3M6J5,amoA_Archaea
UniRef90_A0A2S1M479,amoA_Archaea
UniRef90_K9MRT4,amoA_Archaea
UniRef90_A0A2S1M421,amoA_Archaea
UniRef90_E5RUC6,amoA_Archaea
UniRef90_U3N415,amoA_Archaea
UniRef90_I7J9D0,amoA_Archaea
UniRef90_I7J9S3,amoA_Archaea
UniRef90_A0A0K2B761,amoA_Archaea
UniRef90_A0A142G4Z9,amoA_Archaea
UniRef90_A0A0S2A714,amoA_Archaea
UniRef90_A0A097HUG4,amoA_Archaea
UniRef90_I7JWP1,amoA_Archaea
UniRef90_A0A166FZC3,amoA_Archaea
UniRef90_A0A097HUH8,amoA_Archaea
UniRef90_A0A142JYS3,amoA_Archaea
UniRef90_A0A142JYT1,amoA_Archaea
UniRef90_A0A166G316,amoA_Archaea
UniRef90_A0A166G5B6,amoA_Archaea
UniRef90_D6Q1F8,amoA_Archaea
UniRef90_A0A161GWR3,amoA_Archaea
UniRef90_A0A165U675,amoA_Archaea
UniRef90_A0A068W626,amoA_Archaea
UniRef90_A0A142G526,amoA_Archaea
UniRef90_A0A068FN58,amoA_Archaea
UniRef90_A0A2Z2L5X7,amoA_Archaea
UniRef90_I7IT41,amoA_Archaea
UniRef90_A0A068WA15,amoA_Archaea
UniRef90_A0A068FTF8,amoA_Archaea
UniRef90_A6XK80,amoA_Archaea
UniRef90_C8CK65,amoA_Archaea
UniRef90_A0A0K2B6X7,amoA_Archaea
UniRef90_A0A142JYR9,amoA_Archaea
UniRef90_A0A142JYT7,amoA_Archaea
UniRef90_A0A1B0V900,amoA_Archaea
UniRef90_A8SU75,amoA_Archaea
UniRef90_B2YHR5,amoA_Archaea
UniRef90_E5F415,amoA_Archaea
UniRef90_I7J9L5,amoA_Archaea
UniRef90_A0A0B4U803,amoA_Archaea
UniRef90_U3MZ31,amoA_Archaea
UniRef90_A0A165U6Q8,amoA_Archaea
UniRef90_A0A516FGY7,amoA_Archaea
UniRef90_H6TF22,amoA_Archaea
UniRef90_A0A165U6C4,amoA_Archaea
UniRef90_A0A161H357,amoA_Archaea
UniRef90_A0A0K1H3T7,amoA_Archaea
UniRef90_A0A165U684,amoA_Archaea
UniRef90_I7ICI6,amoA_Archaea
UniRef90_A0A165U6X3,amoA_Archaea
UniRef90_B0F2Z5,amoA_Archaea
UniRef90_A0A1S6PDV9,amoA_Archaea
UniRef90_A0A068W6J4,amoA_Archaea
UniRef90_U3MWK5,amoA_Archaea
UniRef90_A0A0M3M7Z5,amoA_Archaea
UniRef90_A0A088MAA8,amoA_Archaea
UniRef90_D8WXU4,amoA_Archaea
UniRef90_B2YHQ2,amoA_Archaea
UniRef90_D8WXU2,amoA_Archaea
UniRef90_I7ICJ8,amoA_Archaea
UniRef90_A0A2Z2KY41,amoA_Archaea
UniRef90_A0A2Z2L5Y6,amoA_Archaea
UniRef90_A0A0A7RJF7,amoA_Archaea
UniRef90_A0A0S2A6W3,amoA_Archaea
UniRef90_D9IV84,amoA_Archaea
UniRef90_K4F4Z4,amoA_Archaea
UniRef90_K4F4S9,amoA_Archaea
UniRef90_W8P9H4,amoA_Archaea
UniRef90_A0A142JYU1,amoA_Archaea
UniRef90_A0A890BRA4,amoA_Archaea
UniRef90_E0YVR5,amoA_Archaea
UniRef90_G1CVE1,amoA_Archaea
UniRef90_E5RSQ4,amoA_Archaea
UniRef90_A0A1P8VLT1,amoA_Archaea
UniRef90_E0YVQ2,amoA_Archaea
UniRef90_A0A0A7MHD2,amoA_Archaea
UniRef90_A0A068W840,amoA_Archaea
UniRef90_E0YVP3,amoA_Archaea
ABK77038.1_amoA_Cenarchaeum_symbiosum_A,amoA_Archaea
UniRef90_E5G3J3,amoA_Archaea
UniRef90_A0A1P8VLS6,amoA_Archaea
UniRef90_A0A1P8VLT0,amoA_Archaea
UniRef90_B2CGT7,amoA_Archaea
UniRef90_D5L8K0,amoA_Archaea
Candidatus_Nitrosopelagicus_brevis_0302,amoA_Archaea
UniRef90_D0V1A1,amoA_Archaea
UniRef90_T1UN98,amoA_Archaea
UniRef90_D0V196,amoA_Archaea
UniRef90_A0A1P8VLW0,amoA_Archaea
UniRef90_B2YHI8,amoA_Archaea
UniRef90_D7GC92,amoA_Archaea
UniRef90_D7GBV3,amoA_Archaea
UniRef90_D7GBV6,amoA_Archaea
UniRef90_E2FKX5,amoA_Archaea
UniRef90_A0A0K0MTK1,amoA_Archaea
UniRef90_A0A0A7MCD7,amoA_Archaea
UniRef90_U3MYG0,amoA_Archaea
UniRef90_A0A088MAK3,amoA_Archaea
UniRef90_D7GBX0,amoA_Archaea
UniRef90_D7GBX4,amoA_Archaea
UniRef90_D7GBX6,amoA_Archaea
UniRef90_D7GBW8,amoA_Archaea
UniRef90_D7GBW6,amoA_Archaea
UniRef90_D7GBW5,amoA_Archaea
UniRef90_D7GBW1,amoA_Archaea
UniRef90_D7GBW9,amoA_Archaea
UniRef90_D7GBX2,amoA_Archaea
UniRef90_D7GBX3,amoA_Archaea
UniRef90_D7GBX5,amoA_Archaea
UniRef90_D7GBY2,amoA_Archaea
UniRef90_D7GBX8,amoA_Archaea
UniRef90_D7GBY1,amoA_Archaea
UniRef90_D7GBX7,amoA_Archaea
UniRef90_D7GBX9,amoA_Archaea
UniRef90_D7GBY0,amoA_Archaea
UniRef90_A0A161GZS6,amoA_Archaea
UniRef90_I3PBC9,amoA_Archaea
UniRef90_A6XK92,amoA_Archaea
UniRef90_I3PB95,amoA_Archaea
UniRef90_G0WUE0,amoA_Archaea
UniRef90_A0A068FPL1,amoA_Archaea
UniRef90_A0A2S1M440,amoA_Archaea
UniRef90_A0A166G425,amoA_Archaea
UniRef90_A6XK97,amoA_Archaea
UniRef90_R4I3M5,amoA_Archaea
UniRef90_E0YVQ7,amoA_Archaea
UniRef90_A0A166G263,amoA_Archaea
UniRef90_A0A166G3F4,amoA_Archaea
UniRef90_D7GBZ1,amoA_Archaea
UniRef90_A0A068FNA2,amoA_Archaea
UniRef90_A6XKA4,amoA_Archaea
UniRef90_A0A142JYT9,amoA_Archaea
UniRef90_A0A161GWV3,amoA_Archaea
UniRef90_A0A650A8G3,amoA_Archaea
UniRef90_A0A0K1H3F0,amoA_Archaea
UniRef90_A0A0K1H3F5,amoA_Archaea
UniRef90_A0A142G4Z2,amoA_Archaea
UniRef90_A0A1S5WKQ9,amoA_Archaea
UniRef90_I3PBF5,amoA_Archaea
UniRef90_E5RSQ8,amoA_Archaea
UniRef90_E9M7X0,amoA_Archaea
UniRef90_A0A142G4Y9,amoA_Archaea
UniRef90_E5RSQ6,amoA_Archaea
UniRef90_A9Q2I9,amoA_Archaea
UniRef90_A9Q2J9,amoA_Archaea
UniRef90_E5RSR0,amoA_Archaea
UniRef90_A9Q2H9,amoA_Archaea
ABX13396.1_hypothetical_protein_Nmar_1500_Nitrosopumilus_maritimus_SCM1,amoA_Archaea
UniRef90_E5RSR3,amoA_Archaea
UniRef90_A0A166G167,amoA_Archaea
UniRef90_A6XK88,amoA_Archaea
UniRef90_A0A1S6PE02,amoA_Archaea
UniRef90_E0YVQ9,amoA_Archaea
UniRef90_A0A068FLB8,amoA_Archaea
UniRef90_A6XKB1,amoA_Archaea
UniRef90_E9M7X6,amoA_Archaea
UniRef90_A0A165U6L4,amoA_Archaea
UniRef90_A0A2Z2KYZ4,amoA_Archaea
UniRef90_I7IT14,amoA_Archaea
UniRef90_A0A0D5CSX4,amoA_Archaea
UniRef90_V5RSQ9,amoA_Archaea
UniRef90_D0G742,amoA_Archaea
UniRef90_A0A2Z2KXI1,amoA_Archaea
UniRef90_A0A2Z2L707,amoA_Archaea
UniRef90_D7GC56,amoA_Archaea
UniRef90_I7IT06,amoA_Archaea
UniRef90_A0A8F4MZM9,amoA_Archaea
UniRef90_A0A0A7RK25,amoA_Archaea
UniRef90_D0G703,amoA_Archaea
UniRef90_G8B2X8,amoA_Archaea
UniRef90_D7GBV7,amoA_Archaea
UniRef90_D7GBV9,amoA_Archaea
UniRef90_D7GBV8,amoA_Archaea
UniRef90_D7GBV5,amoA_Archaea
UniRef90_D7GBW0,amoA_Archaea
UniRef90_I7J9J8,amoA_Archaea
UniRef90_G8B2Z9,amoA_Archaea
UniRef90_I7ICH5,amoA_Archaea
UniRef90_G8B2U5,amoA_Archaea
UniRef90_A0A1Q2TS30,amoA_Archaea
UniRef90_D7GBZ0,amoA_Archaea
UniRef90_D7GBY8,amoA_Archaea
UniRef90_D7GBY9,amoA_Archaea
UniRef90_D7GBZ2,amoA_Archaea
UniRef90_A0A068J5E3,amoA_Archaea
UniRef90_A0A140GUH1,amoA_Archaea
UniRef90_A2TJR5,amoA_Archaea
UniRef90_A0A1Q2TS36,amoA_Archaea
UniRef90_G8B2Z7,amoA_Archaea
UniRef90_A0A1Q2TS18,amoA_Archaea
UniRef90_A0A650A8C8,amoA_Archaea
UniRef90_D1MBE3,amoA_Archaea
UniRef90_D1MB26,amoA_Archaea
UniRef90_D1MB23,amoA_Archaea
UniRef90_D1MB33,amoA_Archaea
UniRef90_B2YHM0,amoA_Archaea
UniRef90_C9EAK7,amoA_Archaea
UniRef90_A0A1X9IFF9,amoA_Archaea
UniRef90_A0A0M3M6I9,amoA_Archaea
UniRef90_D7GBY5,amoA_Archaea
UniRef90_A0A1X9IFF3,amoA_Archaea
UniRef90_D0EI28,amoA_Archaea
UniRef90_D7GBY3,amoA_Archaea
UniRef90_G8B331,amoA_Archaea
UniRef90_D1MBC8,amoA_Archaea
UniRef90_D1MBE9,amoA_Archaea
UniRef90_A0A068J5E0,amoA_Archaea
UniRef90_A0A059U2A0,amoA_Archaea
UniRef90_A6XK85,amoA_Archaea
UniRef90_A0A0A7RK04,amoA_Archaea
UniRef90_A0A0A7RQ27,amoA_Archaea
UniRef90_A0A128A5A7,amoA_Archaea
UniRef90_A0A068J7K9,amoA_Archaea
UniRef90_A0A1P7WE93,amoA_Archaea
UniRef90_B8Y5T4,amoA_Archaea
UniRef90_A0A068J577,amoA_Archaea
UniRef90_A0A068JAG0,amoA_Archaea
UniRef90_A0A068JAM4,amoA_Archaea
UniRef90_U4PCR6,amoA_Archaea
UniRef90_U4PCP9,amoA_Archaea
UniRef90_U4PCQ5,amoA_Archaea
UniRef90_E5F474,amoA_Archaea
UniRef90_D1MB65,amoA_Archaea
UniRef90_A0A1Q2TS20,amoA_Archaea
UniRef90_G8B330,amoA_Archaea
UniRef90_I7ICH7,amoA_Archaea
UniRef90_I7JUC1,amoA_Archaea
UniRef90_C9EB06,amoA_Archaea
UniRef90_D7GBY4,amoA_Archaea
UniRef90_G8B2T3,amoA_Archaea
UniRef90_D7GBY6,amoA_Archaea
UniRef90_D7GBY7,amoA_Archaea
UniRef90_A0A068J580,amoA_Archaea
UniRef90_G8B2S9,amoA_Archaea
UniRef90_G8B2W6,amoA_Archaea
UniRef90_A0A0M3M6P2,amoA_Archaea
UniRef90_G8B2Z2,amoA_Archaea
UniRef90_G8B315,amoA_Archaea
UniRef90_G8B349,amoA_Archaea
UniRef90_V5DIZ5,Root
UniRef90_A0A177MSQ7,pmoA_Mixed
UniRef90_A0A1Y6D9S6,pmoA_Mixed
UniRef90_B7TH72,pmoA_Mixed
UniRef90_A0A522VHY4,pmoA_Mixed
UniRef90_A0A8E8T910,pmoA_Mixed
UniRef90_B7THA2,pmoA_Mixed
UniRef90_UPI0005EB122E,pmoA_Mixed
UniRef90_A0A1W6MQI7,pmoA_Mixed
UniRef90_B7TH54,pmoA_Mixed
UniRef90_Q934Q7,pmoA_Mixed
20120700_P3D_148_c_000000069155_16,pmoA_Mixed
20140700_S12_15_c_000000003799_16,pmoA_Mixed
20130700_S1X_7_c_000000004374_6,pmoA_Mixed
UniRef90_D6CGT0,pmoA_Mixed
UniRef90_A0A2N8MDI1,pmoA_Mixed
UniRef90_A1YE84,pmoA_Mixed
UniRef90_C4R9M3,pmoA_Mixed
UniRef90_K7SQA5,pmoA_Mixed
UniRef90_A1YE90,pmoA_Mixed
UniRef90_V5BW20,pmoA_Mixed
UniRef90_A7UHD6,pmoA_Mixed
UniRef90_A7UHE7,pmoA_Mixed
UniRef90_B3V9K4,pmoA_Mixed
UniRef90_H8GK95,pmoA_Mixed
UniRef90_B7TH95,pmoA_Mixed
ACE95893.2_pmoA_Methylomonas_methanica,pmoA_Mixed
ACE95890.2_pmoA_Methylomonas_sp._LW13,pmoA_Mixed
UniRef90_A0A172UCD6,pmoA_Mixed
UniRef90_K9N3H4,pmoA_Mixed
UniRef90_A0A522DWM8,pmoA_Mixed
UniRef90_K9N149,pmoA_Mixed
UniRef90_A0A7Y4VZM8,pmoA_Mixed
PMDM01_ENA|PMDM01000076|PMDM01000076.1_3,pmoA_Mixed
UniRef90_A0A257MWJ0,pmoA_Mixed
UniRef90_B3V9J9,pmoA_Mixed
UniRef90_A0A2S6HGA3,pmoA_Mixed
UniRef90_G3IS42,pmoA_Mixed
UniRef90_K7SJW6,pmoA_Mixed_2
UniRef90_K7SQ85,pmoA_Mixed_2
UniRef90_A0A2N2UVL9,pmoA_Mixed_2
UniRef90_Q4FIS2,pmoA_Mixed_2
UniRef90_A0A2E9GHJ2,pmoA_Mixed_2
UniRef90_A0A560KBW0,pmoA_Mixed_2
UniRef90_A0A7W6SJZ6,pmoA_Mixed_2
20120700_S1D_31_c_000000062794_2,pmoA_Mixed_2
UniRef90_A0A1H9JC80,pmoA_Mixed_2
UniRef90_K7T2B5,pmoA_Mixed_2
UniRef90_A0A2E2JBA6,pmoA_Mixed_2
UniRef90_A0A8B7PGJ3,pmoA_Mixed_2
UniRef90_UPI001B8A8163,pmoA_Mixed_2
UniRef90_A0A1F4ITX1,pmoA_Mixed_2
WP_114970865.1_pmoA_amoA_Rhodoferax_ferrireducens,pmoA_Mixed_2
UniRef90_A0A096ZEG9,pmoA_Mixed_2
UniRef90_A0A096ZEH4,pmoA_Mixed_2
UniRef90_B9X091,pmoA_Mixed_2
UniRef90_B9X097,pmoA_Mixed_2
UniRef90_D7PIA5,pmoA_Mixed_2
UniRef90_D7PIA8,pmoA_Mixed_2
UniRef90_B2Y876,pmoA_Mixed_2
UniRef90_C8CB58,pmoA_Mixed_2
UniRef90_B9X088,pmoA_Mixed_2
UniRef90_B9X094,pmoA_Mixed_2
UniRef90_A0A1Y5F0U8,pmoA_Mixed_2
UniRef90_A0A8H9WDV4,pmoA_Mixed_2
UniRef90_A0A3C0JHA5,pmoA_Mixed_2
UniRef90_S5TR21,pmoA_Mixed_2
UniRef90_A0A1X1QTR9,pmoA_Mixed_2
UniRef90_S5TZY8,pmoA_Mixed_2
UniRef90_A0A1Y5EST4,pmoA_Mixed_2
UniRef90_A0A2A4WKT3,pmoA_Mixed_2
UniRef90_A0A2L0AFQ4,pmoA_Mixed_2
UniRef90_Q93UE8,pmoA_Mixed_2
UniRef90_A0A1Q5QTL3,pmoA_Mixed_2
UniRef90_A0A2M8R783,pmoA_Mixed_2
UniRef90_A0A2N2UX92,pmoA_Mixed_2
UniRef90_A0A4Y6KRG8,pmoA_Mixed_2
UniRef90_A0A431PGK3,pmoA_Mixed_2
UniRef90_D6CGY4,pmoA_Mixed_2
UniRef90_Q70IX0,pmoA_Mixed_2
UniRef90_J7M7D0,pmoA_Mixed_2
UniRef90_J7MDL2,pmoA_Mixed_2
UniRef90_B7THE0,pmoA_Mixed_2
UniRef90_B7TH35,pmoA_Mixed_2
UniRef90_Q8GBM5,pmoA_Mixed_2
UniRef90_B7TH38,pmoA_Mixed_2
UniRef90_B7THH2,pmoA_Mixed_2
UniRef90_A0A1Y5EF07,pmoA_Betaproteobacteria
UniRef90_A0A1X1QR70,pmoA_Betaproteobacteria
UniRef90_A0A1X1QEA4,pmoA_Betaproteobacteria
UniRef90_A0A1X1QIM0,pmoA_Betaproteobacteria
UniRef90_A0A661EZC2,pmoA_Betaproteobacteria
UniRef90_A0A7C7WIL2,pmoA_Betaproteobacteria
UniRef90_A0A522A9M3,pmoA_Betaproteobacteria
UniRef90_A0A352Q897,pmoA_Betaproteobacteria
UniRef90_A0A353R4H7,pmoA_Betaproteobacteria
UniRef90_A0A496X952,pmoA_Betaproteobacteria
UniRef90_A0A2A5C470,pmoA_Betaproteobacteria
UniRef90_A0A661GTV5,pmoA_Betaproteobacteria
UniRef90_A0A523PFK8,pmoA_Betaproteobacteria
Hydrogenophaga_pseudoflava_13160,pmoA_Betaproteobacteria
UniRef90_W7XCC8,pmoA_Betaproteobacteria
UniRef90_A0A1Y1SD25,pmoA_Betaproteobacteria
UniRef90_A0A2E2JBE0,pmoA_Betaproteobacteria
UniRef90_A0A4U0GZW5,pmoA_Betaproteobacteria
UniRef90_A0A1H9DRV8,pmoA_Betaproteobacteria
UniRef90_A0A4R7PDW9,pmoA_Betaproteobacteria
UniRef90_A0A2A4UZF2,pmoA_Betaproteobacteria
UniRef90_A0A2A4U8T5,pmoA_Betaproteobacteria
UniRef90_A0A2A5ANB0,pmoA_Betaproteobacteria
UniRef90_A0A353PB29,pmoA_Betaproteobacteria
UniRef90_A0A353PCC4,pmoA_Betaproteobacteria
UniRef90_A0A2A4V2P0,pmoA_Betaproteobacteria
UniRef90_A0A352KR45,pmoA_Betaproteobacteria
UniRef90_A0A132MT27,amoA_Mixed
UniRef90_E9UUV3,amoA_Mixed
UniRef90_A0A2V2SRN0,amoA_Mixed
UniRef90_A0A2V7F1X5,amoA_Mixed
UniRef90_A0A535Y6Z9,amoA_Mixed
UniRef90_A0A536CUL0,amoA_Mixed
UniRef90_A0A535UCQ3,amoA_Mixed
20111000_P3M_5_c_000000009862_10,amoA_Mixed
UniRef90_A0A2V8EII5,amoA_Mixed
EON22010.1_particulate_butane_monooxygenase_Nocardioides_sp._CF8,amoA_Mixed
UniRef90_A0A7J9VT24,amoA_Mixed
UniRef90_UPI00037D32A3,amoA_Mixed
UniRef90_A0A7G8PQA7,amoA_Mixed
UniRef90_G8RKH9,amoA_Mixed
UniRef90_UPI001BCF8075,amoA_Mixed
AFM20519.1_amoA_Mycolicibacterium_chubuense_NBB4,amoA_Mixed
UniRef90_A0A6P1IDD3,amoA_Mixed
UniRef90_Q8KZJ2,pmoA_Methylomirabilota
UniRef90_C6GIT7,pmoA_Methylomirabilota
UniRef90_A0A1Y6IM37,pmoA_Methylomirabilota
UniRef90_A0A2S1WGJ3,pmoA_Methylomirabilota
UniRef90_L7XE60,pmoA_Methylomirabilota
UniRef90_A0A0U1XT93,pmoA_Methylomirabilota
UniRef90_A0A2S1WCS5,pmoA_Methylomirabilota
UniRef90_A0A2S1WGM5,pmoA_Methylomirabilota
UniRef90_B9VBB1,pmoA_Methylomirabilota
UniRef90_B2ZW89,pmoA_Methylomirabilota
UniRef90_Q4W203,pmoA_Methylomirabilota
UniRef90_Q4W212,pmoA_Methylomirabilota
UniRef90_L7XD69,pmoA_Methylomirabilota
UniRef90_E9AJ20,pmoA_Methylomirabilota
UniRef90_Q4W238,pmoA_Methylomirabilota
