seqname,tax_id
UniRef90_UPI0005BA6AE5,cNor_Mixed
UniRef90_A0A7X7CWG0,cNor_Mixed
UniRef90_A0A1M5NDK2,cNor_Mixed
UniRef90_A0A2N4UIY1,cNor_Mixed
UniRef90_A0A4U5LFC3,cNor_Mixed
UniRef90_A0A6M1PX43,cNor_Mixed
UniRef90_A0A7X7AL63,cNor_Mixed
UniRef90_A0A2U1CM59,cNor_Mixed
UniRef90_UPI001D18767D,cNor_Mixed
UniRef90_A0A4V2VQ48,cNor_Mixed
UniRef90_A0A845HDL1,cNor_Mixed
UniRef90_A0A7V5WMN7,cNor_Mixed
UniRef90_I0XNJ2,cNor_Mixed
UniRef90_A0A1D7V380,cNor_Mixed
UniRef90_A0A2M9ZQP0,cNor_Mixed
UniRef90_H2CDS7,cNor_Mixed
UniRef90_A0A2M7G063,cNor_Mixed
UniRef90_A0A7T9DUW7,cNor_Mixed
UniRef90_A0A2E8PSU5,cNor_Mixed
UniRef90_A0A4R9KAS7,cNor_Mixed
UniRef90_B0SP10,cNor_Mixed
UniRef90_A0A3N6A7A3,cNor_Mixed
UniRef90_A0A6J5JZ95,cNor_Mixed
UniRef90_A0A7T5US57,cNor_Mixed
UniRef90_A0A521ULY9,cNor_Mixed
UniRef90_A0A661N335,cNor_Mixed
UniRef90_A0A7J5EVJ9,cNor_Mixed
UniRef90_A0A2H0PM56,cNor_Mixed
UniRef90_A0A7T5UH10,cNor_Mixed
UniRef90_A0A1F3TVX1,cNor_Mixed
UniRef90_A0A150WUM2,cNor_Mixed
UniRef90_Q6MK15,cNor_Mixed
UniRef90_A0A2E7YVR8,cNor_Mixed
UniRef90_A0A4P5QL30,cNor_Mixed
UniRef90_A0A496Q2E3,cNor_Mixed
UniRef90_A0A7T9I009,cNor_Mixed
UniRef90_A0A2E1VQ91,cNor_Mixed
UniRef90_UPI001A9F5663,cNor_Mixed
UniRef90_A0A3M1CPY9,cNor_Mixed
UniRef90_A0A7C1Y6H8,cNor_Mixed
UniRef90_A0A4V0XER4,cNor_Mixed
UniRef90_A0A7V1IIE5,cNor_Mixed
UniRef90_A0A7Y3D7R7,cNor_Mixed
UniRef90_A0A0F2NRP9,cNor_Mixed
UniRef90_A0A2E4EKG3,cNor_Mixed
UniRef90_A0A7C5M1M3,cNor_Mixed
UniRef90_A0A497CYQ5,cNor_Mixed
UniRef90_A0A6N6KH94,cNor_Mixed
UniRef90_A0A7C5L2D6,cNor_Mixed
UniRef90_A0A7V4U1X5,cNor_Mixed
UniRef90_A0A7V1PTT1,cNor_Mixed
UniRef90_A0A849M8U9,cNor_Mixed
UniRef90_A0A365XZC8,cNor_Mixed
UniRef90_A0A350BWG0,cNor_Mixed
UniRef90_A0A0C1IJ70,cNor_Mixed
UniRef90_A0A2N3AEL0,cNor_Mixed
UniRef90_A0A257I0P0,cNor_Mixed
UniRef90_A0A7Y5A6N9,cNor_Mixed
UniRef90_A0A3C2EFE6,cNor_Mixed
UniRef90_A0A5D0R2T9,cNor_Mixed
A0A221UVC1_Arenibacter_algicola,cNor_Mixed
UniRef90_A4AQU3,cNor_Mixed
UniRef90_A0A1H3B921,cNor_Mixed
UniRef90_UPI0018C98417,cNor_Mixed
UniRef90_A0A2A4TRD8,cNor_Mixed
UniRef90_A0A2K9PPM6,cNor_Mixed
UniRef90_A0A120IEJ2,cNor_Mixed
UniRef90_A0A2K8XE14,cNor_Mixed
UniRef90_A0A2N9PD03,cNor_Mixed
UniRef90_V6SSR3,cNor_Mixed
UniRef90_A0A1B9DR62,cNor_Mixed
UniRef90_A0A1M5S4B8,cNor_Mixed
UniRef90_UPI0003C5E822,cNor_Mixed
UniRef90_UPI0010AACC48,cNor_Mixed
UniRef90_I0WBX5,cNor_Mixed
UniRef90_UPI000F5B7744,cNor_Mixed
UniRef90_UPI0003B5429C,cNor_Mixed
UniRef90_E4TR41,cNor_Mixed
UniRef90_K1LI53,cNor_Mixed
UniRef90_A0A1F8WXA8,Root
UniRef90_A0A1F9EEJ0,Root
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.65_95.86_0.00_NODE_387_length_59835_cov_10.565975_25,cNor_Alphaproteobacteria
UniRef90_A0A1J5SPN9,cNor_Alphaproteobacteria
UniRef90_A0A7V7CVN9,cNor_Alphaproteobacteria
UniRef90_A0A2S6NN33,cNor_Alphaproteobacteria
20120700_P3D_124_c_000000086989_15,cNor_Alphaproteobacteria
UniRef90_A0A4U8Z759,cNor_Alphaproteobacteria
UniRef90_A0A1B9VC34,cNor_Alphaproteobacteria
UniRef90_A0A1X4N6W2,cNor_Alphaproteobacteria
UniRef90_A0A0F2RP46,cNor_Alphaproteobacteria
UniRef90_A0A4R3JHA4,cNor_Alphaproteobacteria
UniRef90_A0A286GKG1,cNor_Alphaproteobacteria
UniRef90_A0A7X0DMM6,cNor_Alphaproteobacteria
UniRef90_A0A0U5MMG2,cNor_Alphaproteobacteria
UniRef90_A0A522W0X9,cNor_Alphaproteobacteria
UniRef90_V6F3S4,cNor_Alphaproteobacteria
UniRef90_A0A7U6Y632,cNor_Alphaproteobacteria
UniRef90_A0A0H2MIE3,cNor_Alphaproteobacteria
UniRef90_UPI00036BC114,cNor_Alphaproteobacteria
UniRef90_UPI0004917C38,cNor_Alphaproteobacteria
UniRef90_UPI0016688135,cNor_Alphaproteobacteria
UniRef90_A0A7K1QJW9,cNor_Alphaproteobacteria
UniRef90_A0A142MF59,cNor_Alphaproteobacteria
UniRef90_A0A439KRU1,cNor_Alphaproteobacteria
UniRef90_A0A021WZY6,cNor_Alphaproteobacteria
UniRef90_UPI001D0083F2,cNor_Alphaproteobacteria
UniRef90_A5EDN2,cNor_Alphaproteobacteria
UniRef90_A0A327JXN3,cNor_Alphaproteobacteria
UniRef90_A0A2T1HLY3,cNor_Alphaproteobacteria
UniRef90_UPI00166D62A9,cNor_Alphaproteobacteria
UniRef90_A0A1E5Q3D5,cNor_Alphaproteobacteria
UniRef90_W6K8Q6,cNor_Alphaproteobacteria
UniRef90_A0A2G4YUM6,cNor_Alphaproteobacteria
UniRef90_A0A2A4UYK1,cNor_Alphaproteobacteria
UniRef90_A0A3B1B030,cNor_Alphaproteobacteria
UniRef90_A0A1G5SHH0,cNor_Alphaproteobacteria
UniRef90_A0A1I7HYS8,cNor_Alphaproteobacteria
UniRef90_Q0AIN0,cNor_Alphaproteobacteria
UniRef90_D5C1R2,cNor_Alphaproteobacteria
UniRef90_D8K5L6,cNor_Alphaproteobacteria
UniRef90_A0A0F7KH15,cNor_Alphaproteobacteria
UniRef90_A0A1H9S3S1,cNor_Alphaproteobacteria
UniRef90_A0A1N6IAI9,cNor_Alphaproteobacteria
UniRef90_A0A1H8ZR76,cNor_Alphaproteobacteria
UniRef90_F9ZDJ2,cNor_Alphaproteobacteria
UniRef90_A0A7S6S6Z2,cNor_Alphaproteobacteria
UniRef90_UPI00136DAC60,cNor_Alphaproteobacteria
UniRef90_A0A2E6REV0,cNor_Alphaproteobacteria
UniRef90_L0DWG5,cNor_Alphaproteobacteria
UniRef90_A0A4R7K3F7,cNor_Alphaproteobacteria
UniRef90_Q0A6S7,cNor_Alphaproteobacteria
UniRef90_A0A1V3NE18,cNor_Alphaproteobacteria
UniRef90_A0A7C1H9F1,cNor_Alphaproteobacteria
UniRef90_A0A1M4SNS9,cNor_Alphaproteobacteria
UniRef90_A0A5B8SQ66,cNor_Alphaproteobacteria
UniRef90_A0A2A5GCZ5,cNor_Alphaproteobacteria
UniRef90_A0A2N5X282,cNor_Alphaproteobacteria
UniRef90_A0A2G2QYG2,cNor_Alphaproteobacteria
UniRef90_A0A3C1KK59,cNor_Alphaproteobacteria
UniRef90_UPI000E2ECE2B,cNor_Alphaproteobacteria
UniRef90_UPI0019D3A9C9,cNor_Alphaproteobacteria
UniRef90_A0A3N9TVT0,cNor_Alphaproteobacteria
UniRef90_A0A7V7KGF1,cNor_Alphaproteobacteria
UniRef90_A0A5K1I286,cNor_Alphaproteobacteria
UniRef90_A0A1M7GD67,cNor_Alphaproteobacteria
UniRef90_UPI00034A2A5E,cNor_Alphaproteobacteria
UniRef90_A0A3T1DRX4,cNor_Alphaproteobacteria
UniRef90_A0A455UVW8,cNor_Alphaproteobacteria
UniRef90_A0A653R8U7,cNor_Alphaproteobacteria
UniRef90_A0A512DRQ7,cNor_Alphaproteobacteria
UniRef90_G8AYR2,cNor_Alphaproteobacteria
UniRef90_A0A2U1VT74,cNor_Alphaproteobacteria
UniRef90_A0A853I1T4,cNor_Alphaproteobacteria
UniRef90_UPI0008842232,cNor_Alphaproteobacteria
UniRef90_UPI001C2C4F99,cNor_Alphaproteobacteria
UniRef90_A0A327LZ99,cNor_Alphaproteobacteria
UniRef90_A0A4R4D531,cNor_Alphaproteobacteria
UniRef90_UPI001CFEADFF,cNor_Alphaproteobacteria
UniRef90_A0A0D6JH77,cNor_Alphaproteobacteria
UniRef90_A0A564G106,cNor_Alphaproteobacteria
UniRef90_A0A218PRU9,cNor_Alphaproteobacteria
UniRef90_UPI001671BC24,cNor_Alphaproteobacteria
UniRef90_A0A1G5P4F7,cNor_Alphaproteobacteria
UniRef90_A0A259LFM9,cNor_Alphaproteobacteria
UniRef90_A0A0U3Q4X5,cNor_Alphaproteobacteria
UniRef90_D7A7M6,cNor_Alphaproteobacteria
UniRef90_A0A286GE56,cNor_Alphaproteobacteria
UniRef90_K9GNT4,cNor_Alphaproteobacteria
UniRef90_A0A2U1W1K6,cNor_Alphaproteobacteria
UniRef90_B2XVV6,cNor_Alphaproteobacteria
UniRef90_C5H097,cNor_Alphaproteobacteria
UniRef90_A0A2U1VVP2,cNor_Alphaproteobacteria
UniRef90_A0A512DZ55,cNor_Alphaproteobacteria
UniRef90_A0A2S2CYK2,cNor_Alphaproteobacteria
UniRef90_A0A4P7Z2X0,cNor_Alphaproteobacteria
UniRef90_A0A1B4V2G5,cNor_Alphaproteobacteria
UniRef90_A0A2S5N337,cNor_Alphaproteobacteria
UniRef90_A0A7L5XUG4,cNor_Alphaproteobacteria
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.73_90.14_2.82_NODE_797_length_19959_cov_6.859777_7,cNor_Alphaproteobacteria
UniRef90_B8EHY4,cNor_Alphaproteobacteria
UniRef90_A0A212R8Z2,cNor_Alphaproteobacteria
20120700_S1D_31_c_000000062784_3,cNor_Alphaproteobacteria
Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.145_91.02_1.42_NODE_9098_length_9770_cov_7.222234_3,cNor_Alphaproteobacteria
UniRef90_A0A0P6WGK0,cNor_Alphaproteobacteria
UniRef90_A0A2G2LL51,cNor_Alphaproteobacteria
UniRef90_A0A2G2GMW1,cNor_Alphaproteobacteria
UniRef90_A0A7C5M2B1,cNor_Alphaproteobacteria
UniRef90_A0A2N6B1M9,cNor_Alphaproteobacteria
UniRef90_A0A2N6BM63,cNor_Alphaproteobacteria
UniRef90_A0A7C3C759,cNor_Alphaproteobacteria
UniRef90_A0A7C5SEJ1,cNor_Alphaproteobacteria
UniRef90_A0A2M7QM07,cNor_Alphaproteobacteria
UniRef90_A0A2N3AV14,cNor_Alphaproteobacteria
UniRef90_A0A7C4A2M5,cNor_Alphaproteobacteria
UniRef90_A0A1I0RBR8,cNor_Alphaproteobacteria
UniRef90_A0A0N8IC27,cNor_Alphaproteobacteria
UniRef90_UPI001BE02330,cNor_Alphaproteobacteria
UniRef90_A0A2R8AJ75,cNor_Alphaproteobacteria
UniRef90_A0A7X6FYS8,cNor_Alphaproteobacteria
UniRef90_A0A3T0N2W6,cNor_Alphaproteobacteria
UniRef90_A0A6A4RAV6,cNor_Alphaproteobacteria
UniRef90_A0A1C1YS33,cNor_Alphaproteobacteria
UniRef90_A0A2T7G8E0,cNor_Alphaproteobacteria
UniRef90_A0A4R6A3U9,cNor_Alphaproteobacteria
UniRef90_UPI000CD16D2F,cNor_Alphaproteobacteria
UniRef90_A0A2T4JRL6,cNor_Alphaproteobacteria
UniRef90_A0A4U0YW21,cNor_Alphaproteobacteria
UniRef90_A3VCS7,cNor_Alphaproteobacteria
UniRef90_A0A0P1HAC7,cNor_Alphaproteobacteria
UniRef90_A0A5C4NJL2,cNor_Alphaproteobacteria
UniRef90_UPI001B306148,cNor_Alphaproteobacteria
UniRef90_A0A5M6I6S7,cNor_Alphaproteobacteria
UniRef90_A0A117S926,cNor_Alphaproteobacteria
UniRef90_A0A258KVZ8,cNor_Alphaproteobacteria
UniRef90_UPI00035F7F60,cNor_Alphaproteobacteria
UniRef90_A0A6I0EE28,cNor_Alphaproteobacteria
UniRef90_V5SCK5,cNor_Alphaproteobacteria
UniRef90_A0A2U2CR43,cNor_Alphaproteobacteria
UniRef90_UPI00190BADF0,cNor_Alphaproteobacteria
UniRef90_A0A545TMS7,cNor_Alphaproteobacteria
UniRef90_UPI0014235CC9,cNor_Alphaproteobacteria
UniRef90_Q16A04,cNor_Alphaproteobacteria
UniRef90_A0A6I6IR47,cNor_Alphaproteobacteria
UniRef90_A0A848VZ87,cNor_Alphaproteobacteria
UniRef90_A0A126UZ84,cNor_Alphaproteobacteria
UniRef90_A0A0P1I3K6,cNor_Alphaproteobacteria
UniRef90_A0A0P1F2W3,cNor_Alphaproteobacteria
UniRef90_UPI00194E806E,cNor_Alphaproteobacteria
UniRef90_A0A547QA51,cNor_Alphaproteobacteria
UniRef90_A0A3S2WK66,cNor_Alphaproteobacteria
UniRef90_A8LM08,cNor_Alphaproteobacteria
UniRef90_A0A1M6LSR7,cNor_Alphaproteobacteria
UniRef90_A0A165T1T0,cNor_Alphaproteobacteria
UniRef90_A0A0M7B0P2,cNor_Alphaproteobacteria
UniRef90_A0A5P9D889,cNor_Alphaproteobacteria
UniRef90_UPI000C3498B3,cNor_Alphaproteobacteria
UniRef90_A0A0A0HKK0,cNor_Alphaproteobacteria
UniRef90_UPI001C38A5F4,cNor_Alphaproteobacteria
UniRef90_A0A1Y5SN91,cNor_Alphaproteobacteria
UniRef90_A0A1R3WKN3,cNor_Alphaproteobacteria
UniRef90_A0A1I6XLL1,cNor_Alphaproteobacteria
UniRef90_A0A2S0MSH4,cNor_Alphaproteobacteria
UniRef90_A0A1H5TIX6,cNor_Alphaproteobacteria
UniRef90_A0A347UKM8,cNor_Alphaproteobacteria
UniRef90_A0A2R4MC25,cNor_Alphaproteobacteria
UniRef90_F2J4S1,cNor_Alphaproteobacteria
UniRef90_A0A327JN28,cNor_Alphaproteobacteria
UniRef90_UPI0014235944,cNor_Alphaproteobacteria
UniRef90_A0A0F6TMB8,cNor_Alphaproteobacteria
UniRef90_A0A1I3CWQ6,cNor_Alphaproteobacteria
UniRef90_A0A421BJJ4,cNor_Alphaproteobacteria
UniRef90_A0A419A540,cNor_Alphaproteobacteria
UniRef90_A0A1H8FXC3,cNor_Alphaproteobacteria
UniRef90_A0A3P5X5H4,cNor_Alphaproteobacteria
UniRef90_A0A1M7IB83,cNor_Alphaproteobacteria
UniRef90_UPI001C2C4708,cNor_Alphaproteobacteria
UniRef90_A0A6I2M190,cNor_Alphaproteobacteria
UniRef90_A0A7W4GQ19,cNor_Alphaproteobacteria
UniRef90_A0A2K9MCR2,cNor_Alphaproteobacteria
UniRef90_A0A7W1WL35,cNor_Alphaproteobacteria
WP_011748763.1_Paracoccus_denitrificans_cNor,cNor_Alphaproteobacteria
UniRef90_A0A099F5C4,cNor_Alphaproteobacteria
UniRef90_A0A368YMD7,cNor_Alphaproteobacteria
UniRef90_A0A1D9ME45,cNor_Alphaproteobacteria
UniRef90_A0A074JR54,cNor_Alphaproteobacteria
UniRef90_A0A1N7MXX1,cNor_Alphaproteobacteria
UniRef90_A0A8E2IH74,cNor_Alphaproteobacteria
UniRef90_A0A2R8BKD3,cNor_Alphaproteobacteria
UniRef90_UPI0011ED09D0,cNor_Alphaproteobacteria
UniRef90_A0A4P8EHD4,cNor_Alphaproteobacteria
UniRef90_A0A4S3MSF9,cNor_Alphaproteobacteria
UniRef90_A0A0P7XUP2,cNor_Alphaproteobacteria
UniRef90_UPI0003B55BEB,cNor_Alphaproteobacteria
UniRef90_C8RWI0,cNor_Alphaproteobacteria
UniRef90_A0A2M7EYA2,cNor_Alphaproteobacteria
UniRef90_A0A2W2BXQ6,cNor_Alphaproteobacteria
UniRef90_A0A6M0QV75,cNor_Alphaproteobacteria
UniRef90_A0A1Q4D096,cNor_Alphaproteobacteria
UniRef90_A0A2N3BSY6,cNor_Alphaproteobacteria
UniRef90_A0A2S8S3A6,cNor_Alphaproteobacteria
UniRef90_A0A238J9T7,cNor_Alphaproteobacteria
UniRef90_A0A2N3CNG9,cNor_Alphaproteobacteria
UniRef90_A0A1I3R7T7,cNor_Alphaproteobacteria
UniRef90_A0A521ACU2,cNor_Alphaproteobacteria
UniRef90_A0A3D0G9X6,cNor_Alphaproteobacteria
UniRef90_A0A3D4DW44,cNor_Alphaproteobacteria
UniRef90_A0A5C8J1P1,cNor_Gammaproteobacteria
UniRef90_A0A0K1NCF9,cNor_Gammaproteobacteria
UniRef90_A0A3P1XJ47,cNor_Gammaproteobacteria
UniRef90_A0A0A0DTH9,cNor_Gammaproteobacteria
UniRef90_A0A2U8FPK0,cNor_Gammaproteobacteria
UniRef90_A0A5C1Q9Q7,cNor_Gammaproteobacteria
UniRef90_A0A839LK16,cNor_Gammaproteobacteria
UniRef90_A0A7C9PHM4,cNor_Gammaproteobacteria
